,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
1976,0.43077877,0.5893929,0.6393186,0.5632862,0.5452088,0.5251202,0.52840364,0.5996615,0.61857116,0.6442998,0.6222418,0.44735298
1977,0.5466965,0.5525203,0.5264178,0.5146814,0.5610156,0.5735736,0.62056965,0.6521928,0.71336687,0.6133846,0.5300929,0.53988916
1978,0.6199374,0.70991486,0.6557588,0.6069745,0.699726,0.70064193,0.62522435,0.66283303,0.75033355,0.78640467,0.7765947,0.6494988
1979,0.69602877,0.6957618,0.6666456,0.6941926,0.70383584,0.6859515,0.7284152,0.75175893,0.78622425,0.78961754,0.69493014,0.6292972
1980,0.49960265,0.5877088,0.65150195,0.6584256,0.69338995,0.63928837,0.6058721,0.648017,0.69007635,0.7287112,0.6901748,0.5510714
1981,0.60542625,0.62085146,0.60175353,0.5909295,0.603889,0.6147142,0.6305284,0.6857081,0.75739026,0.7621757,0.6628911,0.56135774
1982,0.5824046,0.64238274,0.6728707,0.6594025,0.6618779,0.6510058,0.654597,0.68583244,0.7326668,0.8307873,0.8346345,0.6551295
1983,0.5497516,0.6002609,0.5831883,0.62112755,0.66229653,0.6215663,0.6483988,0.6936669,0.7633553,0.77624243,0.6605231,0.5104621
1984,0.54007834,0.6155664,0.57647014,0.55934703,0.6006031,0.609922,0.63898647,0.6450581,0.73305184,0.78063685,0.76994014,0.6046997
1985,0.59385765,0.64185274,0.58569413,0.61028403,0.615799,0.5864757,0.63901156,0.6701044,0.7746958,0.89022285,0.76839817,0.5779328
1986,0.5459369,0.52190715,0.49205303,0.52364033,0.5588178,0.6118396,0.67301404,0.67889374,0.72426665,0.70699537,0.5778904,0.52681273
1987,0.46808687,0.5929393,0.6272161,0.5617187,0.5515181,0.5504524,0.59697527,0.6738798,0.7130619,0.77736115,0.73072547,0.522312
1988,0.6479876,0.69566625,0.5968688,0.5983942,0.65601844,0.6712956,0.67072827,0.7040011,0.7773403,0.8062704,0.6159043,0.52403504
1989,0.46499273,0.5320771,0.5500703,0.51495385,0.50987095,0.4890747,0.47218025,0.60512835,0.7251207,0.6579616,0.625105,0.5044095
1990,0.5728377,0.6587831,0.6891664,0.66986203,0.6930386,0.63157487,0.6216054,0.65472245,0.6945316,0.7684593,0.75757796,0.62815326
1991,0.5954969,0.61627614,0.57711816,0.626083,0.6913153,0.69425964,0.75092286,0.728662,0.73945713,0.7420403,0.629056,0.55190325
1992,0.588675,0.6345585,0.6247954,0.59862,0.56319726,0.57007855,0.69499505,0.76682734,0.75894403,0.65515,0.5074055,0.4855191
1993,0.4691924,0.551919,0.5448548,0.5700664,0.6237584,0.55892265,0.5971911,0.6472249,0.6749135,0.6536457,0.6214718,0.53391284
1994,0.57959485,0.6299374,0.66011983,0.6891993,0.77891797,0.7431934,0.6415398,0.6581247,0.7000998,0.7555136,0.77782834,0.64851993
1995,0.41525546,0.45637938,0.5040029,0.5632286,0.6362465,0.63797855,0.5699263,0.57740754,0.65647584,0.63553363,0.5573021,0.4516181
1996,0.6509595,0.65458673,0.6162178,0.6711264,0.7063349,0.69214517,0.74604356,0.7858692,0.84994584,0.7782208,0.65166855,0.57146406
1997,0.5606555,0.62322414,0.6469328,0.58947974,0.6047188,0.64707047,0.66446567,0.7031895,0.77872705,0.8371123,0.8127875,0.64200205
1998,0.409936,0.47942212,0.4778661,0.48663518,0.50398606,0.48469675,0.60181075,0.6492925,0.70062715,0.7486984,0.7148346,0.51571566
1999,0.48364878,0.5640324,0.60669494,0.5715636,0.60298747,0.5949566,0.6033354,0.69978607,0.74359745,0.7576969,0.6961964,0.54574883
2000,0.57325417,0.6290534,0.58544964,0.57832414,0.6835203,0.73590773,0.69209343,0.69809604,0.7493647,0.8281018,0.8078862,0.62112856
2001,0.49606454,0.5795144,0.55130976,0.5567672,0.55424595,0.51546746,0.57399607,0.6651319,0.6527626,0.63612175,0.62003905,0.50167453
2002,0.5653204,0.65748245,0.7007919,0.7066715,0.75981617,0.6683411,0.6262528,0.6280534,0.6540765,0.6866062,0.668377,0.6011459
2003,0.6295853,0.6293971,0.59880745,0.6545387,0.6713396,0.7086015,0.76959676,0.70195985,0.7092054,0.723958,0.6039751,0.5487918
2004,0.47525227,0.48354194,0.50359017,0.5678218,0.67345333,0.6596735,0.5771483,0.581141,0.6591988,0.7398055,0.71034414,0.55977726
2005,0.5820976,0.6218482,0.61086386,0.6844932,0.66671747,0.61607575,0.6654151,0.6912333,0.72324973,0.70590305,0.59381956,0.5432737
2006,0.5337471,0.5700747,0.56959313,0.57998586,0.7116055,0.78056765,0.6568995,0.62222,0.6629679,0.7140632,0.6745806,0.5643952
2007,0.6833158,0.65259796,0.58230513,0.621582,0.6273537,0.6302514,0.7354649,0.75260645,0.749182,0.7204152,0.58410823,0.57971513
2008,0.518744,0.6070946,0.6080901,0.5606854,0.5841774,0.579262,0.6185147,0.70955503,0.7421148,0.783875,0.7684909,0.5720057
2009,0.5243002,0.6111507,0.5822541,0.57292885,0.63808775,0.63392097,0.6452261,0.70255715,0.7767899,0.80976325,0.7640773,0.57822734
2010,0.5060859,0.53321713,0.49450985,0.538777,0.5489837,0.55389524,0.5947297,0.59088844,0.6057303,0.70310205,0.59575915,0.43978268
2011,0.5210541,0.5984406,0.58207214,0.5659776,0.6466808,0.6955146,0.6284029,0.6208239,0.67967725,0.7215564,0.65176314,0.5145963
2012,0.5752103,0.6685674,0.63593864,0.5797676,0.6423052,0.73472285,0.74379045,0.721839,0.6885428,0.74701595,0.7482046,0.6013912
2013,0.6304288,0.6813219,0.62347126,0.63046473,0.6987077,0.6576924,0.6176326,0.674148,0.7842321,0.8278912,0.81144184,0.6606464
2014,0.6321301,0.65644604,0.6573328,0.65745586,0.66693515,0.63557506,0.6728701,0.7506044,0.8488441,0.8912754,0.7051994,0.5787994
2015,0.60565186,0.64522517,0.59521466,0.58291394,0.6636559,0.70108,0.6434879,0.6433208,0.73841566,0.81602025,0.8485065,0.6969074
2016,0.6374967,0.5925286,0.54902476,0.5425968,0.5605542,0.5684334,0.6259242,0.65434515,0.757998,0.8401162,0.7394101,0.63137645
2017,0.58995926,0.7325291,0.6888903,0.5944874,0.6389718,0.6464743,0.6761022,0.7165323,0.7170738,0.74844474,0.7785967,0.6368902
2018,0.5911395,0.6483759,0.6364405,0.6300281,0.6885836,0.67515564,0.6521044,0.705597,0.7199749,0.8026285,0.8545417,0.6815883
2019,0.59304386,0.6589142,0.568636,0.5317969,0.595327,0.6231108,0.6210051,0.65220505,0.7089491,0.7336392,0.7023614,0.5962626
2020,0.50649256,0.5705636,0.5818089,0.6031624,0.6388358,0.61918056,0.6031319,0.6791343,0.7880987,0.8357989,0.81068605,0.5885195
2021,0.5585428,0.5698098,0.5415755,0.55991316,0.5921619,0.61581755,0.698569,0.75277627,0.8717626,0.8600967,0.7008628,0.5366105
2022,0.5915403,0.63589805,0.62335,0.6110607,0.65548116,0.6773224,0.74033517,0.7344627,0.7901288,0.82448655,0.71211344,0.5619099
2023,0.5288292,0.63308835,0.5721106,0.55893666,0.5680387,0.59111583,0.65338373,0.65839505,0.7380269,0.8656526,0.80646956,0.5243007
2024,0.56826204,0.5860421,0.58517575,0.6102889,0.6960334,0.72652954,0.64836055,0.6435737,0.73781043,0.80918336,0.83370167,0.6602961
2025,0.54449886,0.5749074,0.5271977,0.55549365,0.5857621,0.60659546,0.66449404,0.6923997,0.7284095,0.6937489,0.5314653,0.4804648
2026,0.5799251,0.6989572,0.6739048,0.650603,0.65090847,0.63161165,0.6629747,0.73450226,0.75119734,0.79995316,0.78841573,0.59844416
2027,0.5601602,0.644606,0.6224103,0.58420926,0.62409663,0.65666234,0.6840056,0.7709148,0.85468787,0.82583207,0.73135185,0.5915641
2028,0.55330783,0.6977997,0.6162141,0.5780781,0.61480206,0.64175874,0.6619229,0.64493996,0.67730653,0.7104768,0.7133816,0.5464666
2029,0.5512808,0.6126557,0.59414464,0.60437393,0.6580823,0.6796411,0.6628138,0.6607904,0.69749606,0.75778747,0.74547964,0.605171
2030,0.5552402,0.6212324,0.61622643,0.586308,0.60878587,0.6694974,0.6879072,0.68442184,0.7833656,0.80917466,0.6941909,0.5090693
2031,0.59672034,0.6347431,0.5955001,0.5804883,0.6032946,0.56704766,0.4911722,0.5112997,0.59232944,0.6689932,0.7336843,0.6142812
2032,0.72824097,0.73042184,0.66794336,0.6420487,0.63966393,0.57300794,0.61377543,0.6135999,0.6870764,0.78747195,0.7073996,0.6289666
2033,0.5968203,0.6526999,0.59188825,0.56185186,0.5851915,0.53689736,0.551827,0.61140823,0.6832176,0.7632236,0.7795523,0.5750294
2034,0.6807512,0.66784525,0.6244307,0.5753952,0.5881663,0.5373893,0.54487664,0.61896515,0.7305259,0.8004381,0.67260695,0.5227478
2035,0.619436,0.6806637,0.60157067,0.54868495,0.58117497,0.5032674,0.6163572,0.6118554,0.6612954,0.718712,0.636423,0.5356563
2036,0.77609533,0.7532656,0.63820934,0.64951503,0.6818383,0.6260664,0.6792955,0.74372226,0.7933531,0.7855963,0.7045381,0.66286004
2037,0.50394636,0.5467925,0.49793935,0.52517265,0.5751009,0.64942586,0.63280505,0.5974545,0.6307656,0.7009386,0.7872805,0.6125022
2038,0.7495772,0.6045909,0.5592429,0.6060886,0.630612,0.5800165,0.6668344,0.6655132,0.5978269,0.5820987,0.58935064,0.64001834
2039,0.5210049,0.5164055,0.5317794,0.57561463,0.57683647,0.6013113,0.65291256,0.6142102,0.65648377,0.7036283,0.6710396,0.5467975
2040,0.5580054,0.5848798,0.6131301,0.6251534,0.63982195,0.58762145,0.6403721,0.6342592,0.7072732,0.73005426,0.68596536,0.5600541
2041,0.6360959,0.7399159,0.713333,0.67127305,0.6916729,0.65835327,0.6265085,0.6444837,0.6638512,0.7406469,0.7973562,0.6630269
2042,0.61429316,0.70554173,0.6955604,0.63014287,0.6141607,0.5385688,0.59656376,0.65189433,0.6378659,0.6133872,0.5335042,0.47564724
2043,0.6462772,0.71044254,0.6039165,0.584407,0.5782578,0.48481208,0.50300276,0.59809774,0.65429556,0.6631945,0.5929575,0.5002394
2044,0.7476433,0.7062462,0.67263967,0.66369545,0.6563216,0.5928211,0.65777725,0.72721714,0.7842798,0.79613316,0.70235676,0.6287498
2045,0.5588227,0.6084761,0.65961486,0.5920991,0.65481144,0.60379183,0.5993194,0.648515,0.6912329,0.7071496,0.61950326,0.5101934
2046,0.5253163,0.70840895,0.7020475,0.6326838,0.62246513,0.57026327,0.57343596,0.6057876,0.5659878,0.59126157,0.58785474,0.45336676
2047,0.57582176,0.6820318,0.6397854,0.6089459,0.639187,0.6050805,0.5687315,0.6303515,0.6736584,0.7277979,0.7368428,0.5633908
2048,0.6269765,0.7037478,0.6916766,0.6521445,0.63312006,0.620881,0.6023878,0.6201394,0.67655015,0.6868016,0.69871736,0.64136666
2049,0.5633904,0.7532869,0.72375566,0.62889344,0.67486614,0.65348905,0.6396749,0.68325305,0.6975027,0.6839931,0.68295187,0.5804378
2050,0.6232931,0.7472894,0.66411346,0.6227121,0.62102044,0.58188134,0.6012095,0.66110355,0.7068973,0.8079325,0.8296701,0.6346713
2051,0.546157,0.674875,0.71825254,0.62986875,0.63967234,0.6420609,0.60994405,0.6797055,0.70501685,0.75044596,0.75767595,0.6480091
2052,0.5877433,0.73536015,0.6676935,0.63302296,0.6704291,0.6487749,0.5874138,0.61562884,0.65727854,0.75815547,0.8121668,0.6228607
2053,0.56023324,0.62341607,0.56408525,0.595732,0.7243695,0.75028497,0.5879583,0.576617,0.56028646,0.5346799,0.53906935,0.50677145
2054,0.57869136,0.71904707,0.7143545,0.68474424,0.66146195,0.68913025,0.65231633,0.68374497,0.7564461,0.79279214,0.74950904,0.6028967
2055,0.5258298,0.5894853,0.513672,0.5045388,0.5334125,0.56514466,0.57610637,0.60768294,0.69105005,0.6830307,0.6698785,0.5284522
2056,0.5526749,0.70052344,0.63697964,0.6101342,0.66278577,0.6009784,0.5360209,0.5563843,0.62222916,0.63649327,0.5887736,0.5302518
2057,0.75307673,0.63628215,0.5277258,0.62276036,0.66880864,0.6730015,0.5972783,0.5981989,0.6848557,0.73335564,0.57821596,0.55753034
2058,0.59858495,0.6646146,0.6777688,0.6895162,0.67006767,0.66224027,0.5983216,0.6168051,0.68591696,0.7826368,0.8079502,0.6573367
2059,0.679308,0.7014949,0.5841563,0.5660128,0.5814375,0.51489127,0.5902904,0.62446314,0.6609262,0.6458152,0.54261565,0.51538044
2060,0.6885819,0.75439394,0.62507427,0.5894642,0.6358197,0.60080135,0.6169406,0.6006975,0.664684,0.6962883,0.6006623,0.56227255
2061,0.62386876,0.74237794,0.6732298,0.60013187,0.6425039,0.6316297,0.5601305,0.59609777,0.65363425,0.734494,0.83613384,0.65643823
2062,0.61326015,0.7008873,0.6569835,0.57675505,0.61527413,0.53101236,0.6342524,0.63183266,0.63973206,0.6471313,0.57979125,0.5930397
2063,0.58530265,0.69375914,0.7002298,0.6089731,0.6358411,0.6784876,0.609545,0.660712,0.6592306,0.6346358,0.6580434,0.58614683
2064,0.5880096,0.67121017,0.6819186,0.6627571,0.63471574,0.5772793,0.53974855,0.62250644,0.6554331,0.7391289,0.80526394,0.6677771
2065,0.54385465,0.5807376,0.6040324,0.61644644,0.5749519,0.5392429,0.5200801,0.53921276,0.58782685,0.5953178,0.59723914,0.52523154
2066,0.6711416,0.74431574,0.7373583,0.6595438,0.6769919,0.6292837,0.620255,0.71009606,0.74986476,0.7935279,0.77572817,0.66740024
2067,0.6004827,0.7010102,0.6774363,0.64501655,0.65895784,0.6504828,0.61445767,0.6433423,0.7597171,0.84830534,0.8388522,0.6467757
2068,0.50673455,0.5980404,0.7001902,0.667554,0.5776623,0.54740965,0.5069951,0.58915776,0.7015182,0.7684257,0.73355335,0.5566332
2069,0.6534459,0.6839643,0.635118,0.6847035,0.702244,0.62301505,0.65601265,0.72009194,0.80237144,0.8456812,0.6567961,0.5728161
2070,0.7094002,0.73549724,0.6527336,0.65374756,0.6806614,0.6310822,0.6428356,0.6993646,0.8069485,0.88491887,0.71700686,0.63347185
2071,0.5215012,0.5350439,0.53543806,0.54237974,0.59093416,0.5731871,0.64001995,0.5817489,0.50365,0.46035674,0.4176304,0.44239312
2072,0.635348,0.7410699,0.65571547,0.617235,0.59038514,0.4990443,0.5897981,0.61660486,0.6254642,0.640962,0.58310866,0.49938893
2073,0.61143816,0.69009835,0.59302837,0.4792427,0.46668926,0.42910284,0.49632525,0.5404929,0.61358416,0.632494,0.510679,0.46941125
2074,0.4917996,0.5999574,0.52265894,0.5568622,0.72507423,0.72758245,0.5850537,0.47838065,0.45512348,0.533839,0.57020664,0.4681486
2075,0.5730085,0.68498534,0.63750446,0.59779626,0.5704353,0.529427,0.58192784,0.60331714,0.6432669,0.654191,0.6374947,0.5026157
2076,0.56725913,0.7321667,0.74008447,0.6401942,0.64428663,0.6264891,0.5983375,0.6413537,0.6639642,0.6911983,0.720618,0.59787744
2077,0.48222813,0.5859765,0.62010455,0.6369617,0.62292683,0.60273033,0.55317885,0.5764713,0.6035777,0.6780809,0.74620575,0.56304234
2078,0.5592089,0.6519552,0.65328556,0.58188975,0.6367532,0.62841403,0.60859936,0.63021684,0.7204806,0.7681604,0.6984679,0.5590152
2079,0.5629813,0.65510297,0.60054886,0.5691846,0.66097254,0.7222289,0.65730184,0.68384415,0.68253845,0.70091504,0.69232255,0.57048446
2080,0.46855247,0.5370945,0.5990438,0.6633143,0.6760096,0.6028496,0.63861984,0.6586175,0.6224264,0.67312336,0.6181393,0.4422507
2081,0.6291685,0.6884814,0.6296562,0.60545903,0.6656324,0.6290438,0.67037886,0.6330709,0.6434138,0.7028826,0.6627891,0.52126783
2082,0.5941168,0.67997783,0.63385034,0.6300348,0.6814146,0.67146224,0.58646846,0.6168624,0.7500886,0.8555273,0.84704566,0.67810357
2083,0.65302265,0.5817433,0.5141928,0.5440093,0.659402,0.54869944,0.522653,0.5249382,0.49767476,0.5138142,0.5058572,0.5563271
2084,0.48014277,0.57453495,0.6491013,0.6122053,0.6252083,0.60650784,0.56969804,0.52087116,0.556838,0.6386106,0.666109,0.54803926
2085,0.55116105,0.60796976,0.5886467,0.6286406,0.73702204,0.69106865,0.62112224,0.5669604,0.5827435,0.64636546,0.6474186,0.539771
2086,0.553091,0.6974479,0.691599,0.6032441,0.5381431,0.5499883,0.46124882,0.5357188,0.6925976,0.6374564,0.57370603,0.5330914
2087,0.50179756,0.6723226,0.61177665,0.5324263,0.5720804,0.52107316,0.5910556,0.6358272,0.63016677,0.6754332,0.65471315,0.4521952
2088,0.68213594,0.724329,0.68385184,0.6424552,0.7114863,0.62861276,0.654479,0.7528504,0.7959335,0.7839251,0.6614847,0.6023008
2089,0.6171328,0.6030041,0.55353045,0.5138151,0.59660065,0.6459122,0.6106016,0.62257224,0.64336324,0.70318,0.59154856,0.47390738
2090,0.5347276,0.5573328,0.47622213,0.44592232,0.51616526,0.5752936,0.61751944,0.56146914,0.6489797,0.6935779,0.5462911,0.39334464
2091,0.5268841,0.57000095,0.5058198,0.50449914,0.6032666,0.6510482,0.60156304,0.6216416,0.689666,0.7419794,0.7503311,0.61186105
2092,0.50742084,0.572089,0.5775519,0.5386662,0.53725314,0.510415,0.523805,0.61260486,0.6169684,0.68267095,0.7316831,0.62374824
2093,0.58269316,0.7295781,0.63910276,0.5631023,0.5641527,0.5195168,0.5873789,0.6311862,0.6817368,0.7051921,0.69717014,0.56108373
2094,0.5721463,0.6151885,0.5642042,0.52752,0.5576849,0.56540895,0.5565943,0.6152378,0.64207864,0.76490027,0.88227826,0.67538226
2095,0.5944525,0.599384,0.59384733,0.61379176,0.66692436,0.6492741,0.62867767,0.67732626,0.6834993,0.7232805,0.7514056,0.62650925
2096,0.6071315,0.7027084,0.6543431,0.6585555,0.67577875,0.60176075,0.55872697,0.66061175,0.7232014,0.75073457,0.71318626,0.60280246
2097,0.71643347,0.60563505,0.54347545,0.5268745,0.5626504,0.52888083,0.57835174,0.62703437,0.64408326,0.66916317,0.602354,0.57855165
2098,0.58373195,0.582781,0.5690693,0.6066922,0.640684,0.54541534,0.554208,0.6273025,0.7139531,0.7604881,0.6318913,0.47964478
2099,0.55534136,0.68170005,0.66773444,0.63226104,0.62490654,0.6397038,0.66611105,0.70808727,0.7078509,0.7250625,0.75115913,0.6065991
2100,0.60135967,0.68656033,0.64055234,0.6102836,0.6387703,0.63493115,0.60597575,0.67135787,0.7456378,0.81351733,0.8105876,0.6259007
2101,0.60073644,0.62458724,0.49529588,0.48669192,0.546252,0.46810007,0.43807867,0.49296877,0.5911177,0.6898793,0.699632,0.5683256
2102,0.66176605,0.66663086,0.63822687,0.6625537,0.65253395,0.6354039,0.5816463,0.6147182,0.7218307,0.7777871,0.6614123,0.60362214
2103,0.5021478,0.5488436,0.5855759,0.6108892,0.54725254,0.45113382,0.53162634,0.66575396,0.84066844,0.78856915,0.57333356,0.46013302
2104,0.5087621,0.6057226,0.60934395,0.56239253,0.5916182,0.61071247,0.6164533,0.68951166,0.71503174,0.7398358,0.71549076,0.5503783
2105,0.66859484,0.69102556,0.6444079,0.6407196,0.64586127,0.5736889,0.60883844,0.6879641,0.8016858,0.8330449,0.7404533,0.59498894
2106,0.65976906,0.7496645,0.6992058,0.65816975,0.6715893,0.6296175,0.62478447,0.6692772,0.7903,0.8761023,0.81180996,0.5903311
2107,0.582222,0.6017376,0.57320493,0.59455377,0.6505741,0.59852004,0.5618797,0.62018657,0.6376719,0.66251725,0.715244,0.6014193
2108,0.47777012,0.5171163,0.52529186,0.5351785,0.51747566,0.49169126,0.5645775,0.6059941,0.7641389,0.7534522,0.5768409,0.43620214
2109,0.63244754,0.68129545,0.62205774,0.5678015,0.59648544,0.556713,0.63010967,0.7245883,0.79103816,0.7407481,0.5613314,0.4986567
2110,0.5060706,0.6158458,0.6345178,0.6275523,0.6539874,0.6384768,0.51761883,0.5296348,0.5812095,0.6283834,0.6507813,0.5421381
2111,0.6577796,0.6913233,0.64899254,0.6123199,0.62240404,0.56417274,0.5459452,0.5746064,0.68434167,0.7343082,0.6232893,0.51204884
2112,0.58965015,0.7498568,0.775929,0.6933344,0.6840946,0.65847903,0.5905621,0.6352534,0.68512785,0.7423351,0.75162375,0.60824186
2113,0.65526146,0.68882185,0.552707,0.43084627,0.41446215,0.39325243,0.38303268,0.39744967,0.45728594,0.55296594,0.68989766,0.65352404
2114,0.66124386,0.78145903,0.69475806,0.67177653,0.6630345,0.5965445,0.57209665,0.6438721,0.7221937,0.8187968,0.84251547,0.66483974
2115,0.6549497,0.734769,0.63077945,0.6123354,0.6722985,0.6948994,0.5995184,0.6094174,0.65241057,0.7103056,0.7708465,0.67281663
2116,0.54548717,0.60734904,0.5387533,0.57239854,0.66691303,0.55460656,0.4614913,0.52953124,0.57157576,0.7140625,0.78632224,0.6097757
2117,0.6986086,0.7677245,0.6100643,0.56114423,0.6238388,0.6046075,0.5779423,0.58630145,0.6312715,0.71991473,0.8270022,0.7816163
2118,0.67854524,0.74889594,0.66784644,0.6639538,0.67779934,0.65489465,0.6313745,0.6876676,0.76413393,0.87195265,0.8753682,0.6767482
2119,0.5807098,0.6208684,0.5886735,0.60564303,0.7026315,0.6826119,0.6014389,0.59063596,0.5567673,0.6113156,0.6404847,0.5414501
2120,0.7350566,0.7482604,0.67248696,0.6779963,0.7155339,0.6028715,0.6223206,0.6878407,0.76026154,0.8184414,0.6969434,0.6076323
2121,0.64273137,0.7431786,0.64907885,0.5020972,0.46525496,0.44516718,0.45249903,0.51737726,0.6188009,0.69309753,0.5488693,0.49141285
2122,0.61935556,0.71966726,0.6997521,0.6856126,0.68101954,0.6385359,0.6197963,0.6261812,0.6757894,0.68626505,0.69305646,0.6149478
2123,0.5872612,0.73442495,0.738351,0.7086948,0.72233343,0.6338253,0.62571025,0.6615983,0.71267605,0.7648974,0.7484968,0.62732637
2124,0.4423291,0.52879316,0.61227006,0.70697594,0.66657054,0.56129295,0.51214194,0.5941784,0.65091175,0.59822446,0.58597755,0.49881214
2125,0.6977718,0.6493759,0.6224509,0.66193986,0.68233436,0.5868868,0.58322877,0.629215,0.6755134,0.7172389,0.6323391,0.61640126
2126,0.6660855,0.74404186,0.72021496,0.65774214,0.68148524,0.6101936,0.6105172,0.67119026,0.75917715,0.8498744,0.78670186,0.61229104
2127,0.6587743,0.7673057,0.6891267,0.66392857,0.6590456,0.59892195,0.5777484,0.62131375,0.6607612,0.7782898,0.764013,0.5879377
2128,0.42934972,0.5196166,0.46836054,0.45874932,0.50632304,0.6266076,0.77424514,0.5931706,0.49032825,0.54028404,0.5456586,0.41359693
2129,0.6283411,0.7621095,0.76391625,0.72433263,0.77039206,0.7392776,0.64294696,0.63290685,0.6645534,0.74889624,0.7848239,0.66073984
2130,0.58481455,0.7345423,0.69284296,0.6292965,0.6415951,0.59191877,0.54078114,0.5856611,0.6560772,0.71714437,0.735655,0.5993574
2131,0.6006666,0.75684756,0.7436493,0.696186,0.68864596,0.6451275,0.61545396,0.6280002,0.69042844,0.77906406,0.8004528,0.63949883
2132,0.5934567,0.7076221,0.69465625,0.6395488,0.6112344,0.5913221,0.54351526,0.5701176,0.6304018,0.7265761,0.790907,0.6514681
2133,0.62760365,0.7320765,0.706269,0.65949535,0.6817236,0.63822424,0.6195217,0.64928854,0.72854006,0.8618134,0.8696259,0.64567477
2134,0.59998417,0.73891824,0.7772504,0.7341765,0.72212774,0.71097887,0.6221885,0.6476915,0.69681627,0.79876596,0.8281645,0.6605686
2135,0.60926026,0.60772145,0.58604306,0.6034996,0.59023654,0.5590632,0.6501775,0.6721708,0.66034704,0.67981005,0.54684174,0.5254528
2136,0.72460026,0.6888553,0.6852922,0.69458383,0.7045403,0.5582132,0.5686626,0.61906755,0.61446965,0.70589125,0.67101544,0.6340169
2137,0.5759292,0.6353675,0.641775,0.6823501,0.76645917,0.6311812,0.47877955,0.5048891,0.5749602,0.6129277,0.6443795,0.5772207
2138,0.62566984,0.64297485,0.610616,0.61580724,0.71523356,0.6384265,0.558095,0.5776098,0.645717,0.63973117,0.5442033,0.5023369
2139,0.66003805,0.7222747,0.6638292,0.63280576,0.618996,0.5506837,0.57590026,0.67403334,0.718301,0.7458901,0.61536664,0.51481134
2140,0.59953743,0.74696654,0.7112746,0.6891804,0.7213671,0.6508511,0.5713157,0.5971239,0.65211666,0.6860414,0.705331,0.59637105
2141,0.65203214,0.5353544,0.52683616,0.62344116,0.6551952,0.604413,0.5679923,0.57428765,0.5733097,0.6871061,0.6137442,0.5759011
2142,0.6353368,0.79413813,0.6589164,0.6213502,0.68379635,0.619611,0.583172,0.63808197,0.6841418,0.76759917,0.7802042,0.6110268
2143,0.6942165,0.78039074,0.66753674,0.600746,0.63751686,0.5765423,0.55875003,0.60387665,0.63503194,0.7143484,0.7604222,0.6431645
2144,0.636287,0.72811246,0.6781715,0.6362822,0.655528,0.60763663,0.5171688,0.56389654,0.66444564,0.71525985,0.7727168,0.68570757
2145,0.672708,0.72460794,0.6972818,0.6356134,0.63615555,0.59639996,0.57446027,0.6038474,0.6824484,0.7648674,0.6997244,0.5793438
2146,0.7596493,0.6710764,0.6638022,0.7071895,0.6935835,0.6156844,0.68077433,0.7483644,0.82931864,0.8576349,0.7374735,0.6961626
2147,0.59162015,0.6998397,0.5563902,0.4983953,0.5422412,0.639477,0.6776336,0.65198755,0.61448646,0.65989953,0.68148446,0.5608896
2148,0.6045363,0.7214413,0.6920277,0.65892434,0.6781785,0.62791693,0.5937219,0.6635268,0.7529055,0.8523164,0.8489634,0.654417
2149,0.6095768,0.69273114,0.6129625,0.5946347,0.67306376,0.6376418,0.5685943,0.6043081,0.6729766,0.81069046,0.8499275,0.68711543
2150,0.6191909,0.7127511,0.67829555,0.65221626,0.69625247,0.67564154,0.58238244,0.61414593,0.6631541,0.74115163,0.79538286,0.64566195
2151,0.62491316,0.7753178,0.64816993,0.5764675,0.58774453,0.56895727,0.5520193,0.574687,0.6627099,0.7831903,0.7681181,0.5724423
2152,0.6268901,0.73848325,0.75952214,0.66707927,0.6211561,0.62052494,0.5726035,0.5730043,0.6264373,0.7595118,0.8115521,0.6668154
2153,0.4381573,0.5690687,0.40170404,0.42921904,0.49138993,0.43707147,0.46544805,0.5381913,0.5867828,0.6626644,0.70114535,0.49654794
2154,0.66946083,0.77238584,0.71182495,0.66080296,0.64832526,0.5733279,0.58942616,0.6502052,0.63363296,0.677421,0.69432175,0.6821394
2155,0.65216887,0.75255173,0.6098933,0.5332064,0.5315002,0.50115836,0.46909273,0.51966727,0.64299434,0.69316155,0.60552263,0.542918
2156,0.61841226,0.7479517,0.7354947,0.6455509,0.6395367,0.6314295,0.55788946,0.62401,0.6090874,0.63891745,0.71011263,0.70400167
2157,0.7101864,0.7292322,0.61933184,0.5915884,0.6401884,0.54298156,0.5219557,0.5527767,0.5647138,0.65847176,0.74488217,0.7102352
2158,0.7228331,0.7626941,0.6377066,0.5917288,0.5909152,0.4865657,0.4758433,0.54656756,0.55160725,0.6648324,0.7603459,0.733861
2159,0.58679205,0.7159227,0.675125,0.6327922,0.59543806,0.5612966,0.5676115,0.6393076,0.61700296,0.6212904,0.64778113,0.5661522
2160,0.5693252,0.7540232,0.72996336,0.67314935,0.65809125,0.62356466,0.5926945,0.62676215,0.6771886,0.75500953,0.7690956,0.611317
2161,0.60713303,0.68874204,0.61979306,0.589326,0.66609085,0.5960401,0.56609327,0.6320686,0.5950064,0.66958493,0.7382502,0.6344608
2162,0.64520454,0.6610328,0.60581815,0.6018292,0.67325276,0.5817361,0.61889267,0.6963585,0.7578133,0.7778967,0.6485047,0.51643926
