,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
641,0.6789684,0.69537604,0.6610046,0.6387977,0.65794116,0.70662755,0.6705382,0.6799496,0.71841174,0.65088034,0.6849536,0.6742387
642,0.662393,0.6830256,0.6958881,0.7279149,0.69839835,0.64824533,0.6716508,0.6893049,0.6043062,0.63461775,0.6154418,0.64135194
643,0.6857892,0.746224,0.6986527,0.67451775,0.7148598,0.685777,0.6117687,0.62698984,0.64310884,0.6114671,0.59442645,0.6397786
644,0.70050585,0.72979236,0.7480744,0.77253294,0.7421052,0.712089,0.6802638,0.71274114,0.7315716,0.7261238,0.69726753,0.67195266
645,0.70418733,0.7531508,0.7375571,0.7686169,0.7442561,0.7051097,0.6602725,0.6831799,0.70393246,0.69860905,0.7035814,0.705469
646,0.71276945,0.74904954,0.74319166,0.76847124,0.7134383,0.6638879,0.6276271,0.65237546,0.7085877,0.7128581,0.69573253,0.710593
647,0.7526767,0.74797934,0.72959846,0.7394615,0.71461105,0.648026,0.612877,0.6678609,0.6964319,0.6769188,0.69731617,0.7214585
648,0.6335677,0.7175924,0.76737183,0.7999636,0.75307983,0.71191967,0.6793229,0.67431736,0.66716856,0.6999295,0.71686673,0.67550856
649,0.64736974,0.7410013,0.75661194,0.7269087,0.6897696,0.6952294,0.6788933,0.70036155,0.72215617,0.7109213,0.7017452,0.64221835
650,0.6698133,0.7974825,0.80604726,0.7662417,0.6884582,0.65288395,0.63108677,0.6244682,0.64524984,0.6321577,0.6449556,0.630645
651,0.6478606,0.7533632,0.81467044,0.74872327,0.6835147,0.69979,0.67552876,0.60752517,0.65434796,0.7086173,0.6324499,0.592524
652,0.6713564,0.7208212,0.75409114,0.7928864,0.78278184,0.7302853,0.6723277,0.6851741,0.69974875,0.73198783,0.73685795,0.70871997
653,0.73396903,0.74362487,0.75694263,0.7772836,0.69315,0.6542471,0.60060817,0.6115107,0.66611034,0.72737086,0.7617032,0.71147716
654,0.64652866,0.671816,0.69651985,0.73595357,0.7305485,0.7322579,0.7018467,0.7261837,0.7546755,0.77171546,0.7624754,0.7147012
655,0.59707445,0.7053834,0.75339925,0.7682226,0.7196771,0.6529293,0.6449511,0.655154,0.71023965,0.7571136,0.6662752,0.6049998
656,0.6625996,0.71152264,0.76450765,0.762404,0.6905821,0.69849527,0.6337969,0.623362,0.6561518,0.7143477,0.74911463,0.68068933
657,0.7222829,0.7740929,0.7442799,0.7494696,0.78105915,0.7301487,0.6479416,0.6498166,0.6914024,0.6641795,0.6759754,0.69296247
658,0.7244834,0.6943069,0.7216633,0.7737502,0.7568465,0.72222555,0.6529083,0.6332058,0.68452376,0.73777527,0.73325354,0.70821595
659,0.7962783,0.7747386,0.7186674,0.7067172,0.677207,0.64072204,0.65480274,0.6933763,0.7103742,0.6867893,0.72066265,0.7552368
660,0.6202795,0.6354643,0.6313073,0.63422066,0.61974955,0.5979476,0.66579044,0.7320405,0.66471744,0.65449435,0.66279614,0.6448227
661,0.6691962,0.65243655,0.6444795,0.6524873,0.67267853,0.64182425,0.6692078,0.7390917,0.7184667,0.65745676,0.67247856,0.6781529
662,0.62014604,0.62790453,0.6052417,0.6143066,0.6636273,0.66713697,0.6448833,0.6268552,0.63577306,0.69067967,0.6635913,0.6146222
663,0.6627359,0.65872467,0.6301416,0.6574986,0.686869,0.6728546,0.70096195,0.6546105,0.6889971,0.669057,0.66487366,0.65741694
664,0.65980667,0.65033966,0.6717305,0.64511925,0.6369458,0.6069862,0.6182025,0.66766775,0.66762555,0.64322037,0.64441353,0.67480963
665,0.6539111,0.6729221,0.6967471,0.6630247,0.65716654,0.63502127,0.66053957,0.70189,0.6669052,0.63592625,0.63832694,0.6620303
666,0.61084247,0.6530379,0.6587554,0.6521883,0.63130355,0.56908774,0.5618856,0.67683226,0.70489043,0.7082132,0.68666774,0.63049996
667,0.632965,0.6415396,0.6484285,0.64236975,0.58750707,0.6166858,0.6984514,0.68325007,0.60059255,0.63716877,0.68785536,0.66462237
668,0.626946,0.59083635,0.59485006,0.62825537,0.6393834,0.646745,0.6516555,0.63228565,0.66659856,0.6779578,0.6886406,0.6570751
669,0.6316431,0.61758524,0.64743584,0.64901835,0.6563425,0.648278,0.61918825,0.64763176,0.66343683,0.6513299,0.6868527,0.6724929
670,0.6114841,0.6532596,0.6777381,0.6908217,0.63695073,0.54306656,0.5436181,0.59972346,0.5597375,0.5833313,0.62077945,0.604474
671,0.64017147,0.6510416,0.6517608,0.66243815,0.64151967,0.6255105,0.60721225,0.583731,0.58656836,0.65141636,0.718908,0.70604455
672,0.59199953,0.5848732,0.6835249,0.7251966,0.6298322,0.61855257,0.6228615,0.657927,0.6449858,0.6535423,0.6250033,0.6245655
673,0.61571515,0.65877014,0.70395094,0.74434096,0.65159893,0.67969847,0.6695727,0.61517364,0.58575803,0.64460725,0.6325485,0.63304013
674,0.6136789,0.6838472,0.7201742,0.68835664,0.61356866,0.6277697,0.59571546,0.5792203,0.6263621,0.6580656,0.67973125,0.6263972
675,0.62585366,0.61917156,0.64598906,0.6477933,0.6542712,0.6269788,0.6384375,0.64858747,0.5844615,0.58359176,0.66060644,0.6748374
676,0.7037714,0.66171825,0.680035,0.6750501,0.6488883,0.68538857,0.73432535,0.69118994,0.66151756,0.65372026,0.6379059,0.7216333
677,0.63427305,0.6222234,0.67055565,0.69264257,0.6595153,0.6517064,0.6366253,0.61864436,0.6226386,0.6031568,0.5939066,0.6209083
678,0.6656773,0.66978335,0.68504715,0.7176524,0.67546564,0.58666146,0.5538154,0.5755908,0.55704314,0.5800722,0.64911306,0.6283261
679,0.6018582,0.57008356,0.5822756,0.5891348,0.5578611,0.56493086,0.5595908,0.5930222,0.5993679,0.6710119,0.73577785,0.62942445
680,0.6400364,0.6469237,0.68451023,0.6707538,0.6489569,0.60490656,0.58740944,0.5955327,0.6371721,0.7086141,0.7138193,0.6805347
681,0.6303353,0.6259802,0.65321743,0.6232463,0.5809929,0.60299397,0.5923898,0.61543256,0.63738346,0.66773456,0.73693603,0.72396827
682,0.60172933,0.57745594,0.63559836,0.72977036,0.60252213,0.58507127,0.5825497,0.5870249,0.6278941,0.6518967,0.685232,0.6883241
683,0.6235209,0.61271894,0.6525644,0.6860065,0.61603063,0.54230005,0.5564559,0.59776473,0.62884253,0.6760193,0.7368287,0.715703
684,0.58959085,0.5866078,0.5508779,0.58912444,0.62645745,0.65816766,0.6130711,0.6073742,0.60872966,0.62724626,0.62201905,0.59871316
685,0.5058062,0.48581037,0.5260292,0.5585625,0.5777117,0.6133751,0.57022125,0.6188492,0.6538759,0.7176346,0.6935443,0.5865136
686,0.6020904,0.62243056,0.6613907,0.7072734,0.70802224,0.64992756,0.6261436,0.63796157,0.5940835,0.59846234,0.5767449,0.58446765
687,0.57092935,0.52054507,0.54832464,0.56229097,0.5182127,0.4859813,0.58756363,0.7035234,0.6922759,0.60635936,0.60272187,0.57291347
688,0.6719985,0.67966473,0.6827946,0.6997394,0.6662222,0.6568371,0.67093515,0.6684966,0.6634826,0.64924544,0.6915521,0.68842745
689,0.62215906,0.65066886,0.6680258,0.6791631,0.6830846,0.69785404,0.61810637,0.5843448,0.5841642,0.6158461,0.671455,0.64293855
690,0.69081426,0.6710867,0.67564535,0.7362491,0.712141,0.62338144,0.589393,0.6028892,0.67331475,0.65934783,0.69215745,0.7204908
691,0.68447834,0.73058194,0.746106,0.7279987,0.69395477,0.65347576,0.632299,0.6250677,0.61253256,0.61617285,0.6474037,0.6692501
692,0.72525316,0.72720486,0.708034,0.7179477,0.7207625,0.70397615,0.67103034,0.67735046,0.6615376,0.67928594,0.6640661,0.7037661
693,0.6845853,0.73819184,0.7336625,0.7226308,0.7152873,0.65342283,0.6283599,0.65736395,0.6335789,0.6763823,0.6947342,0.6953355
694,0.68142366,0.6779962,0.7033595,0.74261206,0.6954098,0.6268954,0.57354134,0.5799216,0.58544606,0.6450071,0.6534769,0.6804644
695,0.60066855,0.6321667,0.6344869,0.66012096,0.6185473,0.60819,0.58918273,0.56968874,0.5920166,0.6037679,0.60257465,0.57333374
696,0.70652324,0.693943,0.66523015,0.6842744,0.69310963,0.695129,0.65006167,0.669531,0.6969732,0.72259665,0.7150873,0.7103019
697,0.6939761,0.6432876,0.6280781,0.6601944,0.6686601,0.61027604,0.5712697,0.6359692,0.6238057,0.6870659,0.7287579,0.7160339
698,0.6894216,0.6553699,0.6485407,0.6787629,0.6805935,0.65283847,0.60100794,0.6245405,0.6195139,0.6825,0.7879776,0.73550636
699,0.71590745,0.6315564,0.6599415,0.703821,0.68660617,0.6436865,0.6095684,0.61107415,0.6317978,0.71193117,0.7919849,0.74873173
700,0.5283014,0.49759546,0.4927594,0.51494867,0.53655845,0.515779,0.57763845,0.688145,0.73847765,0.7555563,0.6832176,0.5878984
701,0.57956254,0.56203336,0.527261,0.4740556,0.46240583,0.5024339,0.5306756,0.5778883,0.59074926,0.6535033,0.6665374,0.6111318
702,0.6435944,0.58752674,0.5952654,0.6159374,0.54979146,0.5984831,0.6020601,0.6223733,0.6489344,0.7080572,0.7290823,0.667346
703,0.5981958,0.53794944,0.5781324,0.563533,0.49173218,0.4982654,0.5230995,0.58285284,0.6001023,0.6595762,0.6706401,0.65744156
704,0.7152723,0.63594157,0.6420854,0.6821724,0.6604347,0.6107606,0.58237255,0.6408152,0.6659264,0.6996079,0.72294873,0.75767934
705,0.669213,0.70147526,0.7373978,0.7450796,0.68741524,0.6472202,0.608987,0.6742485,0.65522635,0.6773044,0.6885209,0.68577904
706,0.68063354,0.67519057,0.6867999,0.73452175,0.7287291,0.6926803,0.6400707,0.6444486,0.66726494,0.7088099,0.6882443,0.68444574
707,0.71025956,0.71855974,0.74913895,0.7610941,0.73324573,0.6889953,0.6735225,0.67845625,0.66760737,0.70236343,0.74522257,0.728891
708,0.63776904,0.6270569,0.62804925,0.6495721,0.63137966,0.6378078,0.6326539,0.62336856,0.61599636,0.68981993,0.71505535,0.6827976
709,0.5705956,0.60243654,0.59674793,0.5847138,0.61192375,0.6521755,0.6538506,0.6639702,0.63506037,0.62226826,0.5812403,0.55973905
710,0.66555506,0.6488522,0.6851555,0.6922784,0.64648926,0.62853515,0.5844028,0.6112249,0.6032413,0.677002,0.7059363,0.6975599
711,0.625834,0.6380545,0.6592701,0.6554124,0.6879543,0.63994485,0.5553977,0.5376661,0.5753572,0.6320708,0.6896143,0.6632127
712,0.70058066,0.68847436,0.6974049,0.74232364,0.69019014,0.65123266,0.62764037,0.65667427,0.6222628,0.6450644,0.68496025,0.7200171
713,0.71741354,0.6955074,0.713363,0.7396418,0.68533915,0.6821398,0.67171377,0.71208334,0.6740874,0.6848006,0.7185697,0.7393261
714,0.6972165,0.6841074,0.68776715,0.7266065,0.7104453,0.702889,0.642336,0.65454555,0.65740365,0.72437274,0.7050175,0.7289766
715,0.6499057,0.64682794,0.72104686,0.79391897,0.6560992,0.61330014,0.584922,0.6443339,0.6596185,0.6591974,0.66442806,0.68232286
716,0.61555755,0.6279909,0.63063747,0.63645047,0.6494602,0.6870998,0.6502082,0.6391632,0.608638,0.65569866,0.63228947,0.6334376
717,0.65576553,0.61474305,0.6232438,0.6345629,0.6141043,0.61447066,0.63184136,0.6136301,0.6521159,0.67913693,0.7389518,0.712073
718,0.70768964,0.6784459,0.65251815,0.6528073,0.6288041,0.63809514,0.618315,0.6413002,0.63794875,0.6890928,0.73447037,0.7521998
719,0.6616176,0.6653631,0.6569815,0.65845495,0.6436801,0.6564155,0.6365964,0.6085253,0.5789666,0.6070701,0.6779528,0.6796115
720,0.7624372,0.7907975,0.818353,0.7899685,0.7056644,0.6885062,0.71406263,0.7414266,0.77051836,0.75991595,0.74434274,0.7353463
721,0.7549593,0.7952999,0.7994355,0.7763773,0.73497075,0.6554792,0.6739882,0.74162173,0.7417778,0.7655098,0.7390821,0.73020124
722,0.73968357,0.7765215,0.7962114,0.79205275,0.7050477,0.63539845,0.6578448,0.7205484,0.7582698,0.7791877,0.7572443,0.715711
723,0.7389621,0.7788006,0.79918724,0.7935103,0.72946066,0.65202904,0.67114526,0.69775444,0.7357944,0.7880082,0.7613749,0.7477
724,0.76359636,0.7691043,0.8011087,0.77796537,0.69775754,0.6609765,0.66936755,0.74501824,0.74897593,0.7541521,0.78733337,0.8011529
725,0.7857933,0.81191885,0.81373996,0.8050749,0.719573,0.64468884,0.6539231,0.7008595,0.73548675,0.7404212,0.74744654,0.75543964
726,0.72231877,0.777779,0.7992358,0.7389788,0.69619405,0.6514638,0.7058066,0.75501364,0.79087305,0.8107663,0.78569984,0.72551674
727,0.78442806,0.7646251,0.7974943,0.7846293,0.72523844,0.7009129,0.6826913,0.7408596,0.7718052,0.78722405,0.8187549,0.8184386
728,0.7139484,0.7708144,0.80289304,0.7817837,0.7291241,0.7110341,0.750679,0.76021445,0.7430769,0.7558713,0.77318025,0.7370376
729,0.7125201,0.7592695,0.8168733,0.76389056,0.7125818,0.68860614,0.73405236,0.7709396,0.72943544,0.7073368,0.7162544,0.74069446
730,0.7418496,0.7589521,0.78666735,0.82413507,0.7133168,0.68176824,0.68128437,0.70776385,0.7448133,0.7458536,0.7316076,0.7056392
731,0.73621535,0.73669827,0.7902262,0.7695782,0.72070277,0.6754105,0.69178426,0.7505886,0.73810196,0.72549987,0.7495287,0.75554734
732,0.6972343,0.739774,0.82289654,0.8030534,0.7048427,0.65443987,0.6838596,0.6990384,0.7335015,0.7854632,0.8029833,0.73520094
733,0.65573287,0.70709425,0.76822764,0.7971802,0.77400553,0.65843725,0.624284,0.66617453,0.71692127,0.7571058,0.77931124,0.73810685
734,0.714252,0.7450886,0.7760926,0.7820549,0.7758584,0.72370595,0.68063027,0.6682864,0.7126902,0.72969514,0.7231806,0.7118801
735,0.67937535,0.71290624,0.74244535,0.76168406,0.76044804,0.7177799,0.67220706,0.6927238,0.7175005,0.7269427,0.7796584,0.75427705
736,0.7174884,0.65866053,0.7009116,0.7367156,0.7065805,0.67292,0.7065518,0.7270984,0.6850331,0.72640604,0.7599996,0.76254475
737,0.66585773,0.64029175,0.65999,0.6692136,0.7105881,0.6815921,0.63456404,0.6336916,0.66513354,0.69147146,0.71633387,0.70435804
738,0.645056,0.690771,0.7066589,0.6972484,0.6924505,0.71170765,0.7051225,0.67800486,0.7037875,0.731422,0.7549701,0.7074148
739,0.67971045,0.7017658,0.70450443,0.72747177,0.7126515,0.6597481,0.64108455,0.6469196,0.70308214,0.7561786,0.78576267,0.70229405
740,0.71020037,0.73017645,0.7051693,0.7382234,0.7059074,0.65748477,0.68942654,0.6917151,0.73115766,0.7715972,0.76018184,0.72209036
741,0.6616655,0.65638673,0.6767947,0.7064717,0.6688539,0.6477871,0.64542806,0.63371974,0.73054457,0.8027779,0.7766629,0.71396804
742,0.71019447,0.68237805,0.714715,0.7645696,0.70578384,0.66183203,0.69415927,0.7092954,0.7389016,0.7560473,0.792606,0.76535535
743,0.7114823,0.68928456,0.6785264,0.67444503,0.66761535,0.622662,0.61857647,0.6730605,0.7086531,0.73849845,0.7223013,0.7254669
744,0.74256665,0.7601279,0.7428619,0.72695976,0.70951396,0.6504484,0.63758343,0.69284177,0.67849225,0.69785124,0.7264972,0.7416006
745,0.73312414,0.71152353,0.7009164,0.68719625,0.6432823,0.6302,0.6801239,0.7049112,0.67286044,0.73725635,0.78103507,0.75400394
746,0.73096144,0.77968717,0.77654433,0.7495034,0.655553,0.62636155,0.682648,0.6931555,0.70847034,0.7344296,0.7806058,0.727591
747,0.64726865,0.66516966,0.719849,0.7077463,0.6879715,0.6602549,0.6682885,0.6944553,0.75761986,0.78958285,0.79051876,0.7275114
748,0.757525,0.7631901,0.7623416,0.7365107,0.69944006,0.66816354,0.6819121,0.6880218,0.68375957,0.7178515,0.7739777,0.7740926
749,0.74071836,0.75220513,0.7605443,0.7619531,0.7546157,0.72180957,0.67519164,0.69992566,0.69079876,0.67813545,0.7388113,0.7503628
750,0.7043791,0.77236485,0.7845552,0.77411515,0.68744946,0.63277286,0.660585,0.66657275,0.6989914,0.7552876,0.7325221,0.6792938
751,0.68476814,0.7224185,0.7817665,0.7980586,0.7104182,0.6717559,0.6813559,0.7008271,0.69529796,0.688041,0.69693726,0.6756177
752,0.6348443,0.6892754,0.7657074,0.78674597,0.77895766,0.69055253,0.62349945,0.6108787,0.63818264,0.6507738,0.65127546,0.64651
753,0.7008436,0.7454529,0.7071819,0.7256773,0.713828,0.72076225,0.67123204,0.6553266,0.6699998,0.7133539,0.72293466,0.6646672
754,0.6723338,0.76781523,0.8087215,0.7733148,0.72183436,0.67026484,0.6073529,0.59989035,0.6079395,0.6144217,0.6323948,0.6548213
755,0.5199104,0.5701748,0.6326573,0.63802296,0.6672979,0.62260604,0.70770746,0.67598695,0.52246034,0.4854309,0.51391274,0.5540833
756,0.7147485,0.704042,0.7031207,0.7230297,0.73694855,0.65825146,0.6369741,0.68589926,0.73541385,0.745936,0.7749959,0.75877863
757,0.7562597,0.7641635,0.79271716,0.7666388,0.7278194,0.72809345,0.7650874,0.758122,0.75826883,0.78274167,0.77163696,0.7663485
758,0.73131615,0.76237845,0.80899084,0.79852885,0.74735516,0.64772284,0.6682439,0.66935194,0.6805377,0.7131518,0.7628432,0.7764583
759,0.7379378,0.7403342,0.79933274,0.8246641,0.79461104,0.7331401,0.679771,0.69239646,0.68022364,0.71349084,0.7380005,0.75675523
760,0.72655964,0.7420831,0.7552358,0.78397644,0.7483447,0.71182114,0.6832082,0.7071579,0.749058,0.77680165,0.7617459,0.7320607
761,0.7192395,0.7499196,0.7291081,0.7694317,0.7690325,0.70049703,0.6585303,0.66055894,0.6910113,0.71418446,0.71444225,0.68893045
762,0.7764685,0.7354303,0.71471024,0.72558343,0.7015785,0.6621351,0.67631924,0.6911483,0.7386264,0.74906904,0.75564194,0.77955455
763,0.7756464,0.81764364,0.8130284,0.7918371,0.72689563,0.67057157,0.6848928,0.72671396,0.74150664,0.76516235,0.7663851,0.75422
764,0.77093875,0.79469746,0.8185959,0.78673226,0.75521076,0.69941366,0.7184308,0.77884966,0.76609105,0.7367522,0.7580531,0.79125166
765,0.77633065,0.80960125,0.82319,0.77521414,0.76178324,0.72308207,0.7168889,0.77572185,0.7422923,0.73124146,0.7557429,0.7722953
766,0.74572206,0.75960404,0.77870184,0.78166544,0.79233205,0.73383486,0.74586934,0.77224755,0.7448093,0.748276,0.76967436,0.7794962
767,0.75486976,0.7960104,0.8129573,0.83168334,0.80098504,0.7089603,0.7175309,0.7315324,0.7413303,0.7679889,0.7794206,0.74488014
768,0.7500894,0.75653476,0.7619837,0.76945597,0.70217824,0.69442093,0.7347086,0.75524735,0.8117831,0.8027219,0.7666237,0.75142974
769,0.7531006,0.76252013,0.7284436,0.7102066,0.69353306,0.68495584,0.71447885,0.7390579,0.7476721,0.7951615,0.79205376,0.7388161
770,0.7502905,0.7716413,0.78448683,0.7945181,0.74402344,0.68633866,0.70691067,0.75014067,0.7572195,0.76146144,0.7635358,0.7634466
771,0.7666656,0.77993417,0.78372866,0.77041197,0.7219434,0.71193147,0.70616305,0.71860725,0.7777821,0.76493984,0.74801207,0.75139624
772,0.71100193,0.7372512,0.739093,0.7374255,0.6978308,0.6716893,0.72778463,0.74773157,0.71748036,0.70719725,0.7045539,0.70090115
773,0.68322384,0.7595857,0.8360691,0.81521434,0.72776234,0.66830355,0.65486413,0.71174747,0.74739003,0.70982146,0.6969197,0.6814332
774,0.7262366,0.7506814,0.7954821,0.77088654,0.69274503,0.67482376,0.66805315,0.70060575,0.7605347,0.791714,0.76744264,0.7126338
775,0.67524916,0.66490734,0.6960965,0.7907925,0.7673534,0.71174717,0.6585076,0.67149204,0.753281,0.7396451,0.7082128,0.6815915
776,0.69433093,0.7306077,0.77622116,0.7631499,0.7494142,0.7235349,0.7714563,0.7752446,0.74104524,0.75147426,0.7555155,0.71877545
777,0.743822,0.7517681,0.7798149,0.80770683,0.7770244,0.7304443,0.7164358,0.72793144,0.7411802,0.75246274,0.7703213,0.75780195
778,0.72050387,0.73034924,0.76683116,0.7717672,0.7499816,0.69932187,0.7071822,0.7717999,0.7830321,0.75357413,0.74161315,0.7452884
779,0.7410752,0.7660474,0.7909303,0.77943194,0.7293239,0.66837204,0.6940757,0.7507875,0.752309,0.7392786,0.7296247,0.72111356
780,0.5301574,0.54367095,0.5602885,0.5750606,0.5513779,0.5539768,0.5548955,0.5630162,0.51423025,0.48163158,0.5037254,0.5259661
781,0.5673911,0.57444,0.5834077,0.58561426,0.54321206,0.54314643,0.5750513,0.61765933,0.6405471,0.6002359,0.5965488,0.590915
782,0.60136133,0.58048236,0.5983898,0.6159603,0.5752149,0.5980317,0.57868165,0.5565981,0.55973095,0.6033429,0.6655348,0.625091
783,0.65714043,0.61936575,0.59954786,0.6557114,0.6666019,0.60931325,0.5585987,0.5829058,0.61881137,0.61722755,0.61414784,0.64256036
784,0.48613745,0.44177455,0.47540173,0.5040024,0.53254133,0.5313197,0.5089309,0.5860346,0.5479668,0.44957277,0.41416612,0.48495743
785,0.5709867,0.60832876,0.6222207,0.58913934,0.53770435,0.5681829,0.6418026,0.64368016,0.6058664,0.5479036,0.5495698,0.5634386
786,0.5698308,0.5517549,0.5340554,0.47787902,0.4187559,0.45194253,0.47400266,0.4615598,0.45290172,0.46860132,0.48705262,0.52545035
787,0.5918952,0.58209735,0.5361615,0.5274929,0.48938155,0.4517815,0.49581102,0.59290886,0.6111813,0.56985945,0.5872589,0.55734116
788,0.5539528,0.54904866,0.5303189,0.5588266,0.5692198,0.60364574,0.5875488,0.5642685,0.5582132,0.5500581,0.5282451,0.5397473
789,0.4833766,0.4679924,0.47043338,0.55479205,0.45449033,0.4091331,0.440622,0.509612,0.5684008,0.50917417,0.4950525,0.49887806
790,0.6215988,0.64136946,0.60268414,0.59525937,0.5888866,0.6231896,0.55521417,0.5316365,0.5568353,0.54493284,0.52727014,0.5633126
791,0.54639393,0.5061833,0.45611283,0.47226253,0.43395594,0.43536624,0.4546503,0.4501396,0.46225655,0.5167133,0.5002925,0.5081431
792,0.7150684,0.73413074,0.74054754,0.70278573,0.6450087,0.6259974,0.652489,0.7373229,0.6996029,0.65370023,0.60582346,0.63966525
793,0.495339,0.5200035,0.52443564,0.56230444,0.5468564,0.5327416,0.52179384,0.5311949,0.55692255,0.5564537,0.50852543,0.47372478
794,0.64362395,0.6259396,0.612207,0.59901935,0.55234987,0.5320114,0.53715783,0.5766183,0.55305725,0.53459936,0.5641634,0.62555474
795,0.4754828,0.50877255,0.519373,0.5126955,0.4738144,0.47517228,0.48325247,0.45759475,0.4450022,0.4321105,0.4595493,0.4688326
796,0.6419177,0.61546797,0.5339618,0.47479874,0.4404727,0.43889123,0.4733064,0.4998962,0.48855796,0.52936584,0.5836672,0.6264363
797,0.5641722,0.54842204,0.5334645,0.5376177,0.49623984,0.49776596,0.53639185,0.59167415,0.5677089,0.53852344,0.58641255,0.57864153
798,0.66034347,0.675768,0.6225729,0.589881,0.54115415,0.5172821,0.5259789,0.57275784,0.6016803,0.6496889,0.6243926,0.6685009
799,0.5855766,0.57443404,0.517464,0.46469614,0.42170066,0.41518778,0.43837962,0.44791004,0.49072522,0.5097477,0.54746866,0.6008222
800,0.70760787,0.71355706,0.72060907,0.72584516,0.6496267,0.64272517,0.6490067,0.70188403,0.7246321,0.67479277,0.68643105,0.73141015
801,0.6456992,0.646472,0.6199878,0.60586864,0.5710405,0.55977637,0.5613203,0.60796857,0.67002356,0.6407033,0.59997356,0.619307
802,0.7831172,0.7603941,0.7090823,0.6602651,0.6264835,0.6115623,0.63411343,0.66770655,0.69378895,0.6845094,0.7051971,0.7393149
803,0.7640797,0.7838413,0.72280777,0.7028855,0.6479213,0.6160924,0.60974884,0.67269206,0.7247725,0.73924106,0.715747,0.7070585
804,0.7761099,0.7895834,0.77577686,0.7457207,0.67387474,0.6800222,0.7264278,0.75049,0.6880001,0.6618871,0.6503829,0.70262665
805,0.63535297,0.6127587,0.6152001,0.6207933,0.60958725,0.584481,0.56882983,0.556618,0.5715545,0.5865039,0.5711252,0.5987735
806,0.73451674,0.72179925,0.72838014,0.6473951,0.60384005,0.6023618,0.5823119,0.6122253,0.61903757,0.6135732,0.64459735,0.6733801
807,0.66798854,0.65660876,0.69963115,0.6727985,0.5879771,0.55549526,0.53315526,0.55298674,0.56254417,0.5706505,0.5750727,0.62060356
808,0.71664137,0.7386569,0.724667,0.66782033,0.6237043,0.64737386,0.64408386,0.6932184,0.68817395,0.6649013,0.72120965,0.70479405
809,0.62389076,0.65077984,0.6148079,0.6000988,0.55437976,0.5600209,0.59008783,0.6025642,0.56776875,0.53439224,0.5675256,0.5831765
810,0.64360034,0.66082776,0.635814,0.6610689,0.6231371,0.5714028,0.5481118,0.56907135,0.61994034,0.5722136,0.5772021,0.6154502
811,0.6035388,0.56977034,0.5843531,0.59021866,0.5403271,0.55262154,0.55112576,0.5590364,0.5687636,0.5393263,0.57119197,0.6096097
812,0.632736,0.5750926,0.5951196,0.56582344,0.526516,0.52550966,0.5536603,0.57624316,0.5469203,0.53354514,0.6281955,0.67538005
813,0.6063997,0.59120953,0.6152439,0.560612,0.5064183,0.524364,0.5634967,0.56664383,0.5432944,0.5308141,0.5826692,0.6093812
814,0.568612,0.5822601,0.62541837,0.6580304,0.5805403,0.57245517,0.59179306,0.5488684,0.5614824,0.5665696,0.5978351,0.579517
815,0.74675053,0.72326934,0.7268558,0.7291685,0.7000138,0.6796803,0.6519733,0.66416,0.71254385,0.72521603,0.73328906,0.7344331
816,0.6692528,0.63099414,0.57713693,0.5485881,0.494973,0.4703675,0.50611347,0.53796685,0.5489749,0.57177585,0.6165909,0.6586849
817,0.77371496,0.7783637,0.70200497,0.69883657,0.6227451,0.5667479,0.56327116,0.60374385,0.6658615,0.6958962,0.6856856,0.72111124
818,0.8141778,0.7244742,0.6924756,0.6744859,0.62432736,0.6258893,0.6808339,0.7151623,0.6850834,0.6803195,0.741303,0.8002795
819,0.7065443,0.7359816,0.6950004,0.63319105,0.5775162,0.5166476,0.51032454,0.51041734,0.5631416,0.623958,0.6270348,0.67664945
820,0.5513977,0.5712645,0.64877707,0.50455433,0.39920607,0.3642832,0.37032095,0.40554756,0.46758595,0.49316606,0.47385585,0.51248896
821,0.6645538,0.61944634,0.61202776,0.5755625,0.50262326,0.41692862,0.41214663,0.4391222,0.5074582,0.56413555,0.5961081,0.65971833
822,0.6896884,0.5668077,0.488506,0.4945455,0.47334513,0.43789098,0.4846205,0.5456303,0.5793535,0.6100008,0.6602161,0.70737076
823,0.5997038,0.4971931,0.45040396,0.42549235,0.42226893,0.4209712,0.4181196,0.5068712,0.52601475,0.5529166,0.5964505,0.6156704
824,0.7173482,0.7122206,0.6961973,0.6533955,0.56881505,0.57450473,0.58797216,0.5954914,0.61167395,0.6178853,0.6481039,0.6778758
825,0.5402748,0.5273632,0.5330379,0.5623941,0.5296066,0.5128598,0.52977633,0.5206971,0.5399127,0.5597247,0.5891826,0.5967688
826,0.6339497,0.6416712,0.6498647,0.6461796,0.6010064,0.54285246,0.5261294,0.5431469,0.5696916,0.5680193,0.5825003,0.6172296
827,0.69116,0.68779945,0.7060329,0.67644376,0.5461401,0.5241873,0.5099218,0.50501573,0.5120997,0.5051737,0.52391624,0.6070044
828,0.54027,0.54745126,0.55731916,0.55998427,0.5265926,0.5285264,0.53399163,0.47322977,0.5415852,0.5507225,0.5618847,0.58372694
829,0.58567137,0.5786511,0.61406827,0.6248489,0.5825025,0.5859348,0.6055042,0.6090355,0.59048796,0.6055068,0.6092881,0.60342675
830,0.6970174,0.6483553,0.59657496,0.563523,0.5036721,0.5072099,0.54032314,0.5989449,0.59717435,0.5721444,0.59356844,0.64175665
