,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
625,-338.74,101.048775,15.450615,43.102585,-11.05366,2.5017772,-1.5547976,-0.36373064,-9.141831,3.532502,-4.697037,-1.6375976,1.641432
626,-374.62723,111.886246,17.868727,48.5035,-10.71487,7.669838,-3.765315,1.6737854,-10.837905,2.2329478,-2.0860796,0.74391127,4.8267865
627,-376.7415,110.12145,18.832878,46.982563,-9.668879,8.314845,-3.8649442,-0.47781244,-8.769655,3.681016,-4.2303762,-0.65707344,1.7718365
628,-383.07977,129.50958,8.477217,55.175358,-15.761344,13.623739,-9.723922,5.2325735,-13.805003,0.80944103,-2.4935555,0.09825598,5.554701
629,-425.8724,134.41487,18.749357,65.68421,-11.92683,15.848672,-11.887905,4.6881475,-15.591769,-1.2450101,-1.2382351,1.119714,4.709367
630,-408.27173,114.229195,22.319025,52.197098,-4.6503677,13.590731,-6.0502963,3.9720201,-8.766166,1.7645636,-2.3660035,-0.64909077,4.6095986
631,-356.6603,103.96487,18.866533,47.398106,-13.705861,4.1904616,-3.2714179,-0.6045359,-8.503314,4.649729,-3.8107347,2.4752312,6.162993
632,-380.39584,108.138374,25.736605,47.631996,-10.377937,6.6048865,-6.7138257,-1.3590958,-10.479324,3.7288108,-0.16562599,1.9467584,6.5427046
633,-378.44092,122.43061,16.70654,53.0549,-20.997797,12.611174,-12.466556,5.1308303,-11.682508,2.098951,-5.521889,-2.6422086,6.4343314
634,-367.15054,112.77081,13.734358,49.207726,-12.282775,11.544695,-8.7064705,1.7047824,-12.490311,2.85633,-2.8018413,1.3036002,8.629834
635,-418.32996,121.257614,21.293043,61.62449,-8.479861,13.335802,-10.441597,5.627616,-11.395861,3.5839899,1.225797,-1.0114933,6.574972
636,-389.88696,106.09995,30.939468,43.977505,-4.4074664,6.356968,-3.8862662,0.8126513,-7.7277656,1.9055477,-1.7407898,1.538119,6.1210217
637,-317.208,85.247696,-4.3140464,54.234783,-2.5102327,9.677505,-7.0521874,5.1324787,-7.1121173,3.1607728,-4.9358387,-3.4654517,1.8536085
638,-367.90836,103.59029,4.1638527,50.40609,3.8792486,6.9702415,-7.688598,2.696085,-10.802267,7.1752586,1.1107244,-5.0530157,3.1429942
639,-355.85156,100.79127,2.0761244,49.805065,-1.3546679,10.454822,-7.9751115,1.880603,-9.801494,6.101588,-0.17423864,-3.264678,2.8944242
640,-380.49136,114.38032,11.074776,40.85706,5.369255,11.388656,-9.304695,6.1592684,-6.3659844,-0.73304576,-1.3789089,-3.0826283,2.8170743
641,-441.49585,137.96796,7.9270926,62.975483,-9.276999,28.618738,-19.094942,11.749654,-8.617615,5.861846,2.9349978,-5.1808624,4.039925
642,-417.1735,121.59604,2.123194,63.293537,-2.2908874,22.01552,-12.468491,11.1712885,-9.74074,5.4002438,-1.3919712,-6.8495603,1.9504292
643,-337.39886,90.94037,-1.0939088,54.48951,-10.023298,16.87902,-19.415997,7.2059097,-9.291499,3.8290834,-1.6073251,-1.2613024,4.8095613
644,-368.32138,109.80105,-3.972453,65.07695,-17.029745,26.94935,-26.022839,9.058248,-13.467791,6.576671,1.0118024,-5.2209063,4.481966
645,-345.7475,106.9817,-12.061294,63.242058,-19.860163,26.348404,-25.808163,10.827091,-15.890868,5.5485525,-1.6192598,-4.417478,2.4234695
646,-374.5212,98.92095,2.5204277,56.665714,-5.6478734,21.753119,-18.795313,9.366279,-10.741381,1.6004893,-0.44493616,-2.7912462,4.5959535
647,-428.61066,100.188965,29.010786,55.50139,6.6790757,23.216232,-14.737562,3.803244,-9.707973,1.3226318,2.5317276,-0.97888577,5.299252
648,-406.56918,105.924774,9.477012,62.532158,-5.101059,26.146307,-21.013422,12.017117,-10.639632,3.344247,0.41756272,-2.5136564,8.410382
649,-278.25598,95.74445,-6.504256,39.69731,-15.640829,0.27564308,-17.21965,5.9983687,-12.137795,-2.3279397,-3.8910758,-6.9159756,4.719194
650,-404.6279,122.30182,11.515936,55.19158,-8.84662,16.260902,-17.172867,10.839161,-7.1043243,4.942364,4.1449995,-2.519098,8.18944
651,-336.58282,97.38341,4.089073,46.72756,-8.615781,11.486488,-15.762171,4.3704195,-13.087813,-0.9064421,-1.0350913,-5.6590285,2.578656
652,-413.23114,119.04367,3.2972066,57.71452,-4.589557,17.521996,-15.736873,9.028622,-7.415583,5.4024177,2.5157864,-2.290314,8.166489
653,-417.88416,120.75365,11.325451,57.84257,-2.9976702,14.172582,-13.935764,6.6629252,-6.2158203,6.7442684,3.5418372,-2.009593,8.361594
654,-462.9163,131.77728,15.173872,66.05587,-8.307499,27.970846,-14.158842,14.321361,-7.3024178,6.478224,2.5599034,-1.8969386,7.599676
655,-215.60349,72.510864,-30.030977,30.214128,-25.42542,14.14013,-19.330008,5.762336,-10.911556,2.071343,-2.0502985,-6.093144,17.706413
656,-395.7408,111.447655,15.376687,38.996532,0.98826045,15.805872,-6.0510406,6.5963273,-7.666104,4.9626813,4.7995315,-2.868352,3.6633005
657,-310.11014,113.376625,-9.143766,31.781292,-18.654474,14.078668,-12.072886,5.7170463,-12.87112,5.4704437,1.1087027,-6.5799294,5.443618
658,-352.3356,108.91556,4.5446305,38.286175,-7.1227336,17.080378,-8.887403,7.043411,-11.101912,4.436529,5.948632,-3.858083,4.791649
659,-422.3001,121.158844,12.082816,46.808136,-3.9196622,26.200611,-9.202046,7.756073,-9.733572,7.3520827,5.715892,-5.5229955,3.9225538
660,-357.8251,120.39203,-4.9747663,39.35698,-17.315687,22.633625,-14.1576185,6.4773216,-11.685356,7.8873467,5.2291093,-3.1220217,8.749228
661,-290.25888,86.958694,-5.8939366,31.68528,-7.4790287,12.964114,-14.586624,4.083989,-10.870187,-0.6370118,0.21307835,-6.740969,2.022988
662,-411.27,130.91718,2.6900585,49.67924,-15.527479,28.749893,-13.540533,10.518947,-7.2431846,8.36286,4.9839063,-4.1919956,5.7079287
663,-326.94705,109.42659,-7.5467935,38.495426,-12.528546,17.323238,-12.065938,8.530057,-10.97202,5.0174494,4.823076,-5.9181614,4.2378373
664,-263.61694,102.26638,-15.715251,30.999334,-20.827826,5.2461476,-12.670796,6.0235634,-12.378293,7.422736,1.9938091,-7.8952284,6.455805
665,-419.39087,118.452705,14.759696,49.00075,-3.737403,26.012058,-10.547858,6.474198,-8.420196,5.8731704,4.228799,-3.1706333,4.801729
666,-348.30328,109.677124,-1.2499584,43.344345,-7.891113,12.705561,-13.292677,8.074103,-11.652652,2.0417325,3.6912699,-4.0283747,6.3370852
667,-464.6202,136.51431,9.411961,67.05226,-14.783353,39.290997,-15.466917,13.668721,-9.577439,10.725746,4.166357,-2.3884482,7.016418
668,-487.0983,128.30324,19.482119,68.2882,-8.4037695,39.59,-12.161944,14.370331,-9.286904,7.0344357,3.1318789,-3.0090003,5.852507
669,-480.8412,142.50761,6.381035,71.209785,-18.314016,43.51073,-17.644178,17.322927,-11.045444,9.819328,3.7606397,-3.3818195,6.1622
670,-467.38956,129.42041,17.02032,58.81376,-10.009507,36.49857,-10.00311,11.170635,-8.043274,8.366324,4.677531,-3.2825708,4.882483
671,-272.43018,95.66394,-7.4058037,34.36513,-12.865975,3.0857172,-5.299263,2.159602,-15.651518,-0.23670436,-2.8495383,-7.9720182,2.1984842
672,-401.08868,129.92027,10.03501,51.562252,-6.419385,14.3922415,-10.788606,7.97951,-12.024898,0.74941355,2.2182682,-2.5923235,5.256557
673,-356.67093,110.13021,8.846876,45.021507,-0.40193257,7.6295104,-10.294621,3.5657861,-12.891335,-1.7100217,1.5893242,-3.0808084,1.0509448
674,-329.79245,116.78595,-5.073261,41.217735,-3.986913,6.830262,-10.270103,3.0665975,-12.522916,-2.9831643,-0.6884979,-3.5047915,2.9936142
675,-409.6472,130.97238,6.273191,58.85004,-11.517717,19.824425,-13.064141,6.2103004,-12.738898,2.3545127,2.41445,-1.958042,6.5760193
676,-424.32172,129.97424,15.558311,55.35141,-6.381189,18.535978,-8.972895,6.647772,-9.505505,3.808587,2.800043,-1.2645831,5.424328
677,-274.81824,108.197105,-20.870815,39.255978,-14.858792,8.198905,-19.438364,7.6937356,-14.116131,-0.005349167,-1.3940816,-11.124942,2.125763
678,-443.01715,136.8116,5.4304543,62.782585,-11.593376,27.899788,-18.454185,13.42844,-9.894152,7.670117,4.611721,-5.1263533,5.854414
679,-330.97882,95.9041,5.7104497,35.403404,4.8868246,7.069992,-8.386684,3.503882,-7.6126246,2.3253646,1.0738609,-6.8954887,0.021867335
680,-353.09372,125.281265,-5.329398,43.647373,-5.806252,10.796647,-18.173513,6.1405263,-11.179936,4.15046,4.0557275,-6.2513523,4.9479504
681,-430.31265,128.69083,7.9699984,59.98641,-8.676406,23.381565,-14.894463,9.005251,-9.330848,7.7433667,4.348291,-4.437735,5.5200005
682,-451.97522,128.00421,13.474114,66.130615,-5.1507797,27.411354,-15.171032,10.9195595,-8.926442,4.921601,3.3802705,-2.9953089,4.9111533
683,-316.27167,95.550606,6.2969084,39.91552,-12.744879,6.549173,-12.351716,9.544408,-9.1999035,1.3883644,0.17936827,-6.3600774,0.50203824
684,-421.66083,118.31522,21.384968,54.056377,-4.8398266,16.829794,-14.298807,7.323217,-5.629418,5.688625,4.039886,-3.224584,5.536806
685,-322.21353,102.09366,1.2819513,42.298492,-7.849423,11.973232,-17.183264,5.673659,-11.21521,0.79214823,-0.374917,-7.7899003,-0.4791626
686,-350.32806,115.94869,3.7715554,41.40844,-7.81738,12.863449,-15.381766,10.192709,-7.3219256,0.9183471,0.41041198,-5.03639,3.5024507
687,-434.75464,127.26815,9.366363,68.54936,-13.454059,27.581654,-22.607477,15.298297,-9.216985,5.8099403,2.7970784,-4.00242,6.9747915
688,-449.78683,127.95027,9.230103,72.785446,-12.980765,31.452168,-21.65425,16.523901,-9.73803,5.640442,2.4026883,-4.447261,7.3378277
689,-304.39062,112.40788,-6.1370506,29.981453,-14.656981,9.308454,-8.666779,5.111496,-14.374853,-0.09438943,0.98792696,-4.7856593,6.5704737
690,-401.13455,132.82549,10.027788,45.278934,-9.550065,15.194425,-12.525961,4.9348598,-9.044647,5.0686717,2.2734601,-2.4314346,5.707899
691,-276.21786,101.32124,-11.327341,23.241787,-11.458028,7.417745,-14.882096,-1.551976,-14.706988,0.7918266,1.9680666,-7.4185863,4.3015666
692,-394.6231,116.99712,14.364414,40.343254,-1.2381902,15.185204,-5.3834414,1.0459874,-9.501134,1.2071788,-0.62138015,-2.5226784,5.017484
693,-433.39017,133.9178,14.823937,51.428734,-10.828538,24.86587,-8.924811,4.698069,-9.808758,7.2925024,3.9868577,-1.3289909,5.476888
694,-461.70987,135.22151,16.83162,61.274693,-10.208903,29.543247,-11.187728,10.054053,-11.3887,4.9507875,3.4156206,0.094985075,6.063905
695,-300.2058,98.14001,-9.24191,35.992672,-8.934217,11.474316,-14.63543,4.192472,-12.239576,1.4821291,-0.12624621,-5.7818274,8.994079
696,-423.32498,119.841225,21.683416,47.004677,-1.7277629,21.706575,-8.567837,5.850975,-6.825236,5.3093624,3.4502563,-4.5233116,2.9723434
697,-394.80466,106.90279,19.368578,39.85554,3.7139482,18.168676,-7.311559,3.3701453,-6.493135,6.1610594,3.3397155,-5.062811,1.5996003
698,-382.40826,121.57562,11.328637,41.043453,-0.6464691,16.43149,-14.78115,0.87682223,-9.765923,5.5571284,3.3099878,-6.296804,1.2552011
699,-432.3427,129.84657,17.69532,54.80052,-7.9081936,23.376987,-12.991039,7.932062,-9.629398,5.6694894,1.8828058,-5.157792,5.763797
700,-461.56497,133.65414,20.748913,57.771614,-8.056935,28.851585,-13.104557,10.252371,-8.269799,6.039926,3.9984121,-3.8836074,5.840579
701,-245.77438,100.08884,-8.396254,29.504429,-35.469482,0.14564887,-15.719693,8.801983,-17.317924,-2.6504745,-5.454755,-13.547324,5.6378007
702,-420.64526,130.7514,19.841719,57.71192,-17.344069,21.036308,-13.718695,12.500032,-7.3623147,3.0624368,-1.1470412,-1.940144,8.93168
703,-319.74042,106.96708,8.568882,30.13226,-16.61447,9.025353,-8.703676,5.758452,-13.963642,-2.5515714,-3.0462184,-6.8805475,4.757097
704,-329.33994,113.16966,7.1050854,35.63113,-14.35278,5.9825487,-7.5434527,3.9159617,-13.235439,0.74450815,-0.0353205,-2.420194,5.551308
705,-420.2683,125.21776,20.98096,58.15328,-13.795176,18.151674,-12.943377,5.9599223,-9.877234,5.546898,2.7984815,0.22739184,8.889876
706,-416.9454,125.52858,21.706673,46.91516,-13.00342,13.881092,-8.113711,8.579904,-6.7474523,2.9790263,-1.0761527,-1.2975308,8.570914
707,-270.11923,92.7376,-11.523907,30.920673,-8.633612,7.9603896,-15.016369,9.8406725,-11.444477,-2.9416447,-2.574436,-7.817818,3.671056
708,-396.935,121.46249,4.9894304,49.952698,-5.4714923,21.069904,-13.948576,11.466745,-7.6365557,4.228419,2.2719333,-3.2139413,8.739594
709,-339.14328,106.958984,-1.8436542,43.075237,-5.0008154,14.216823,-18.560017,5.0239677,-10.083626,2.512766,0.26149696,-7.4320135,4.0550427
710,-363.78226,111.517975,7.56211,38.300415,0.570509,13.484496,-10.970589,5.2988367,-6.4697275,3.7855017,0.86473083,-2.9144304,6.558395
711,-440.12247,127.0215,9.104564,61.256912,-7.4525495,28.843475,-15.319671,13.58293,-7.8897367,6.487303,2.4304442,-4.5718,7.113738
712,-456.00815,138.55356,4.036364,69.829315,-11.380814,35.241074,-20.979673,16.128902,-9.283721,8.206636,2.4569108,-5.313855,7.9137926
713,-262.37836,70.41446,-10.660876,41.07201,-11.447346,9.695913,-21.180603,11.4217615,-10.273077,2.7320595,-2.4846332,-11.989386,2.5851698
714,-430.80023,105.24782,23.821552,60.261303,0.26660433,24.635456,-16.125566,9.125153,-8.495367,3.4039006,4.0126843,-2.8417137,5.8155394
715,-324.0238,72.384094,9.8089285,39.60244,2.433777,10.526462,-11.709478,4.0727077,-8.401331,2.5650654,-3.6861713,-8.311648,3.9384959
716,-351.26974,88.632774,11.826874,41.923203,2.6846774,9.268826,-16.672503,4.618182,-8.064721,4.943947,2.4070508,-2.4577692,9.745251
717,-421.23807,113.94554,6.4835196,72.69787,-11.537602,32.514618,-27.81445,15.097891,-11.498159,7.349897,2.3526032,-4.6439505,11.31206
718,-441.60904,117.59267,7.136813,73.76141,-13.095776,37.664455,-27.857605,18.409748,-9.485355,7.1276097,4.3353176,-4.7717023,8.994528
719,-253.983,92.38632,-13.735194,38.540497,-22.238493,8.759779,-17.96595,9.568112,-13.29878,2.7807407,-3.3271565,-10.524301,3.353729
720,-409.9592,124.840065,8.858728,51.990646,-14.425754,27.145496,-16.999897,9.612088,-8.588643,8.903648,4.7674212,-4.2743287,8.343562
721,-270.3778,91.13148,-6.7055674,38.25103,-14.628081,10.648502,-16.786167,3.4693353,-14.999666,2.8124602,-3.0965676,-12.796731,1.8797147
722,-328.2776,112.927155,-0.9312709,36.31889,-8.619352,13.73202,-16.007341,3.750759,-14.768922,2.2753177,1.4307474,-6.356463,4.27961
723,-420.63815,122.628944,13.678597,54.265793,-10.150977,26.748976,-13.261045,8.378832,-8.428912,9.716633,4.35212,-5.797308,6.441021
724,-445.43848,128.29889,17.299583,58.2033,-12.240611,30.525366,-14.68087,10.589678,-10.74422,5.361165,1.9573965,-6.968601,6.643241
725,-328.18692,95.35688,3.6710382,48.05469,-4.7659383,7.775352,-13.669238,3.6572988,-10.031006,2.16045,-2.2889392,-1.4578058,6.2019024
726,-458.49722,123.90437,14.939002,73.614944,-7.4491777,27.916178,-15.383725,14.435075,-9.1417265,4.471937,0.1761395,-3.1875236,5.7353168
727,-392.94757,101.279175,21.958015,51.097218,1.6339703,15.123037,-9.112794,6.3212056,-5.0896325,0.7969712,-1.7266037,-3.4775658,2.6050687
728,-395.6031,114.24085,3.2172759,62.02118,-6.828611,19.549088,-14.749849,10.810643,-9.186051,3.8081822,-2.410482,-3.0643442,5.1747565
729,-425.33585,124.118385,7.8621492,67.95183,-12.608405,25.646727,-19.432959,15.208512,-10.250171,5.938311,-0.0008680604,-4.67082,7.1760945
730,-466.98694,129.4792,12.611606,78.20525,-8.943719,34.045967,-20.039524,15.616614,-9.950091,4.330665,2.073326,-3.279429,4.357634
731,-207.27448,88.06638,-36.32273,29.6306,-29.887869,3.4961994,-7.95979,-4.2976203,-9.556668,0.42158183,-8.450454,-3.7859783,7.921389
732,-394.23883,126.83521,0.4404962,45.81624,-9.500125,18.860725,-2.3626015,3.3714705,-8.482594,8.275293,3.2463772,-2.5313585,4.5566897
733,-317.00595,117.0125,-16.61653,39.362034,-18.864983,11.86927,-0.07979919,-2.5433667,-5.8196697,6.508935,-1.7071238,-4.1873713,4.374507
734,-375.1574,109.344635,9.057824,40.02248,-3.4485567,18.570978,-4.701326,1.2991192,-5.514783,6.6269717,4.1173334,-3.3670628,-1.1269426
735,-461.4847,133.22862,2.229849,66.8074,-9.288677,38.5729,-7.7882824,15.934998,-10.247913,6.3755794,2.1383774,-3.8956673,3.7354352
736,-406.6899,121.29421,3.688895,48.279587,-2.9438653,21.029543,-0.7763435,5.375242,-6.167709,5.0696616,2.063866,-4.4157486,1.8240476
737,-296.74307,67.71551,-7.6989555,35.619225,-3.1724353,14.030065,2.0315397,-3.335312,-4.4909925,0.31528226,-4.9795227,-1.1204634,8.15018
738,-442.68692,124.54771,14.145863,54.645638,-6.908283,31.493462,-8.157728,10.592776,-9.306864,5.8284426,4.10932,-5.164732,3.2225206
739,-441.12378,126.958305,11.957222,56.13063,-6.90784,30.160828,-7.319106,9.60268,-8.109997,5.8512707,2.9062984,-5.5015435,3.5333822
740,-302.10248,114.517296,-23.311155,45.430473,-15.300978,10.985536,-2.0403621,-5.770161,-6.8385153,6.6854763,-3.5891898,-6.160983,4.2970166
741,-473.22043,132.594,12.503339,67.49327,-9.596021,36.745407,-11.443022,15.8756895,-10.248539,7.1857696,0.76131266,-4.700152,6.037301
742,-436.96558,128.71677,8.141709,57.44643,-4.38405,30.784231,-8.335423,11.319337,-7.8134837,7.225562,2.3585255,-6.3462343,4.6658587
743,-445.6776,137.04642,11.0099125,63.859795,-11.546623,32.382004,-15.197883,13.006031,-11.709196,5.5057945,2.1780884,-6.728416,4.0919175
744,-412.59537,125.09275,4.6026187,54.557995,-7.004084,22.417929,-4.526332,5.322616,-5.8585744,4.847802,2.0173535,-4.2045107,2.467309
745,-474.03256,129.57785,7.9159527,72.69944,-6.991571,47.0638,-11.023858,18.368162,-10.759953,6.482522,1.5795583,-5.8708863,4.573755
746,-482.69504,133.7146,4.2144165,77.19974,-10.064538,49.22645,-16.593822,18.560797,-12.915675,7.480583,2.2345333,-5.4274282,5.5080247
747,-386.19482,119.10963,0.039235916,59.287563,-10.757179,20.487755,-2.79845,7.759572,-11.593561,5.1905756,-1.1926711,-3.1353707,0.6257112
748,-454.70816,130.73729,11.279422,68.5431,-6.597356,30.158209,-12.061759,14.075117,-9.645705,3.2770638,2.266984,-4.2445025,1.9322039
749,-442.86038,119.38968,18.278852,65.51412,0.8626233,24.1691,-5.1840672,10.439127,-8.430149,3.2677991,-0.20012291,-8.070199,0.60512406
750,-398.25357,128.96394,9.304626,53.622395,-5.836385,16.210182,-7.5304193,3.5114808,-10.984462,1.8762915,-1.4950316,-3.543674,-0.2823952
751,-450.77063,126.79718,21.900518,61.34595,-4.6588454,28.500292,-5.627834,10.58264,-8.04093,2.5004573,-0.13455206,-5.2994046,2.1043568
752,-476.14514,133.42296,14.670979,75.927635,-6.991401,36.29461,-13.681532,15.360783,-12.697939,4.1482086,1.49223,-6.951874,1.7629039
753,-358.41766,110.21001,2.221805,49.990513,-4.024906,14.093169,-9.801637,5.6227193,-8.353338,4.2642426,-3.446031,-5.2710056,3.507246
754,-414.52875,117.59177,10.729973,62.72579,-3.2936428,23.669939,-15.703138,9.593336,-9.451411,4.2930317,1.4422704,-6.1072655,1.5455126
755,-295.6329,111.27144,-10.488856,42.56368,-12.976359,7.568414,-14.480984,2.0956595,-12.693482,0.7106696,-4.9840198,-6.251182,2.4397864
756,-363.58966,114.72294,6.3717318,43.81497,-0.46758536,11.438783,-6.038763,6.3521795,-6.4433784,3.519848,-1.6118855,-5.8672214,0.13069054
757,-409.40305,133.90425,-1.3155851,61.160145,-15.062579,23.467228,-14.754636,17.528065,-8.5557995,6.2873344,1.2071984,-6.6480927,2.687733
758,-436.78915,125.67813,14.309203,63.52883,-7.523691,25.056393,-13.539037,14.813437,-6.5751314,3.909943,0.90313923,-6.00443,1.9433178
759,-352.39996,116.00015,4.190228,49.41501,-14.538406,11.458145,-14.560604,5.574625,-9.951942,6.226363,-1.242832,-4.601632,3.5410078
760,-398.16574,114.65141,11.560142,54.254017,-5.1676416,18.641403,-14.217512,8.831074,-11.289161,3.6919818,2.1268458,-4.3387494,3.715214
761,-357.9002,105.96325,14.319214,43.40196,-5.228186,8.981454,-10.864174,2.52551,-9.089529,0.89285547,-3.40981,-4.7030544,-0.36817816
762,-344.62222,124.56707,-5.626043,54.162483,-16.13953,12.185243,-19.464811,9.886799,-18.542608,-0.26824906,-3.6091115,-8.192808,3.8991282
763,-444.79102,119.03299,23.656704,61.191547,-3.1109457,25.99586,-14.836786,11.96668,-9.140088,1.7623956,0.9527276,-3.9511719,3.6816912
764,-466.22702,114.46636,23.981003,65.29771,1.2045795,31.574535,-10.390619,14.508987,-6.818844,2.4783459,1.9471408,-4.003147,3.7390895
765,-274.1731,123.33298,-20.959948,33.17824,-31.441216,8.936392,-5.811145,1.2936743,-12.067903,6.652312,-3.8060412,-3.1081867,1.6751329
766,-435.36087,139.67299,11.20469,54.628822,-9.963403,25.590084,-8.955219,10.513355,-8.729406,3.5930102,1.1577399,-4.3469176,1.2621727
767,-349.45776,122.82693,3.6742504,36.095844,-14.213826,10.8296385,-1.259712,4.3916507,-8.7009,1.4448633,-3.1560643,-5.0721836,-1.7887765
768,-366.46237,131.96109,-3.056324,41.05015,-14.363959,16.855875,-5.3901744,5.9342175,-10.6989975,5.189405,0.28510875,-5.166221,-1.1529275
769,-438.2397,132.67679,17.237297,53.927074,-12.432274,24.123842,-5.148591,10.935252,-7.998511,5.2548494,2.810548,-3.5261588,2.3744159
770,-452.337,137.26195,13.409958,60.09814,-9.394597,30.310244,-10.461619,11.323574,-7.191142,5.4791946,4.686415,-2.4586916,2.6790073
771,-309.41812,105.03505,-7.738405,41.411552,-12.939516,12.783469,-10.320855,-0.47874466,-12.5341,6.5183005,-3.8958206,-4.783358,4.752216
772,-426.42795,125.542694,15.62659,55.00307,-2.0682354,24.420374,-12.319435,9.096734,-9.192721,5.3436527,2.4327908,-4.942805,2.824724
773,-437.11475,116.51836,17.744967,56.959072,-1.3189068,28.891132,-9.225294,8.59315,-9.986662,4.237912,2.6432002,-5.8913913,1.8932809
774,-399.28104,124.60371,3.7875776,54.00689,-9.522401,24.416693,-10.784448,7.4419355,-12.097239,6.0596247,0.030720342,-5.902203,2.095072
775,-451.10663,125.615814,24.757532,59.78709,-6.361105,29.559927,-11.780957,10.6659155,-8.416908,4.683335,1.1059587,-3.9269607,3.3358157
776,-463.13965,124.457466,25.306376,62.604954,-1.3545008,32.03889,-11.655284,11.213908,-7.8633604,3.80885,1.0314922,-4.6027484,4.3025866
777,-347.38892,108.95076,14.338854,48.438618,-16.171091,6.470885,-3.3794842,2.2805042,-11.003826,2.829674,-4.6007233,-3.2186522,1.232562
778,-423.4822,128.47403,20.025885,56.085552,-8.62017,19.317835,-9.645273,9.060507,-10.034179,3.205525,-0.28602052,-5.510031,1.7427539
779,-427.92325,124.26949,22.572107,57.076305,-10.441464,20.455572,-7.101813,9.753792,-8.327648,4.9036417,0.28324103,-5.108857,2.717296
780,-370.4581,125.549644,15.705894,44.31681,-16.123169,10.256099,-4.835547,4.5150256,-11.241182,1.781983,-2.1878512,-4.3740535,0.71707237
781,-426.7657,132.2806,18.047209,57.55695,-10.318183,20.900856,-11.630118,9.204713,-9.773567,2.3504906,-0.6870108,-4.321325,3.0633733
782,-455.00955,131.94989,19.74951,64.91819,-8.583565,29.540924,-12.562962,12.89885,-8.648135,3.405061,0.6067171,-4.7963467,4.219881
783,-313.16998,102.175835,5.056462,48.967976,-24.219614,5.479845,-5.502112,0.16820829,-9.5852165,6.8351912,-7.717864,-3.3983474,3.4150465
784,-440.4121,131.19702,8.229259,66.42387,-12.198635,31.206436,-12.353788,14.935002,-10.4413,5.1194334,-0.90610534,-4.784162,3.6263933
785,-364.54474,114.50888,16.65242,46.853207,-14.409057,9.776774,-8.436343,4.155525,-9.192054,3.0949645,-4.494028,-2.6336792,3.3277838
786,-365.74738,122.62179,6.9690704,49.08442,-21.716463,10.78892,-7.402949,7.0863957,-10.429608,6.4828897,-3.528422,-1.7860341,5.1364307
787,-449.0563,120.758446,24.067091,61.354427,-3.3856485,24.59088,-9.250171,10.10235,-7.651465,4.3675365,1.0072179,-2.6729226,4.90966
788,-447.1044,119.00499,28.618393,57.411095,-1.3605062,22.294123,-8.589155,9.335281,-6.427449,2.1765375,-0.5901958,-3.767446,4.005182
789,-376.56366,113.70337,-0.52020407,54.376186,-3.0641346,18.503565,-11.712861,11.1061125,-10.296386,3.8885515,-0.014885432,-4.508324,5.1912003
790,-446.1676,126.481804,9.790948,60.802334,-4.7389827,31.40722,-14.5146265,16.443613,-7.371381,3.4708793,1.403735,-6.221617,4.12553
791,-361.6898,105.00752,9.517428,39.0927,1.4561901,12.981705,-8.302075,5.441436,-5.994638,1.0272232,-2.2732828,-5.602377,0.58662146
792,-416.8548,130.04477,-0.2116481,58.451344,-6.6602116,30.959732,-18.232788,14.494848,-9.135349,5.850869,1.6540465,-7.0911036,5.11432
793,-449.52087,129.42921,14.495126,64.00949,-6.3590784,31.996988,-15.686182,14.8792515,-6.852408,5.386796,1.5698674,-5.3853574,4.0828347
794,-458.6755,134.63345,5.049079,70.971176,-10.732902,35.609695,-18.66907,19.836163,-8.807808,5.1520476,0.32391185,-5.1593685,4.554271
795,-332.3212,91.34788,-3.4072766,56.595737,-10.893242,18.350224,-22.309347,9.6972065,-12.675456,3.3263335,1.415959,-2.1501977,6.8706636
796,-410.56067,103.06942,14.264566,61.528595,1.1169578,25.409882,-19.36522,14.097084,-10.920154,3.861817,2.626743,-4.077302,7.360161
797,-352.9918,103.410225,-3.6235693,57.92111,-10.852003,23.110842,-24.774437,11.041572,-13.676775,4.4565425,-1.5769349,-7.2330194,3.8428483
798,-339.14532,103.770065,-4.255665,57.697273,-10.996628,18.724945,-25.047607,8.789298,-13.364143,5.3931117,-3.3714478,-7.4414124,5.4957986
799,-419.00885,116.1269,7.488997,70.098946,-7.869993,30.999992,-26.116613,17.386183,-14.286959,5.2966385,1.3401802,-3.9692574,8.522239
800,-442.4581,107.38314,19.345667,66.7109,0.45057774,30.731527,-17.567701,15.598406,-11.055562,3.0799034,2.0143578,-4.223003,5.737202
801,-319.06628,100.27211,-2.6594667,45.809536,-17.276306,12.558904,-9.445501,5.423534,-10.997366,6.0055456,-0.99273217,0.089641094,7.5611143
802,-438.3154,121.57824,14.714292,58.08793,-8.587837,30.091007,-10.052991,12.983293,-8.178758,5.870913,1.8610259,-4.7333455,3.8129246
803,-369.6566,105.49681,15.632839,41.033173,-2.5450063,14.842527,-5.4249644,3.2629745,-8.307468,2.191852,-1.7152503,-4.223818,0.71710134
804,-366.01093,118.84443,3.5434506,48.504765,-16.620722,18.857456,-12.241185,6.1488314,-12.412463,3.9937594,-2.9546382,-2.0813613,8.443546
805,-435.10178,134.24927,11.327668,63.24782,-18.42258,31.885393,-16.618744,15.310946,-11.51536,7.0875616,-0.17681324,-4.5699916,7.2098756
