,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12
405,-656.5539,60.970013,3.0853386,14.574086,3.822754,-9.8882065,-8.46233,-3.5771797,-1.1480424,-3.2464957,-1.6699176,-1.7207199,0.063934326
406,-720.005,65.815186,15.43722,14.48085,10.603026,1.590226,-6.5701675,-1.9557287,2.4217188,0.72505885,-0.38954577,1.5858485,2.2328832
407,-670.9961,52.998478,10.554922,14.72501,5.8475947,-10.054536,-5.616119,-2.1546662,-3.761623,-5.9496017,-1.6094079,-3.0425777,-1.9712409
408,-535.8647,48.12633,3.847471,17.641615,-0.37820095,-14.825414,-1.4803205,0.1960732,-9.394685,-3.8597279,-1.2581812,-3.5036325,-2.2046952
409,-576.8996,54.541218,10.8104925,21.18349,5.565431,-9.170285,-4.3989286,2.739034,-4.887276,-2.8205726,3.5168161,-1.381818,-0.5791378
410,-581.87415,59.499794,16.597692,21.699484,6.013604,-8.441119,-5.385821,0.7457182,-4.377529,-6.31358,1.7058846,-1.079652,-3.0968604
411,-584.80585,51.553574,18.267704,16.147766,3.689436,-10.534035,-5.16385,-0.10186738,-8.610692,-7.117541,-1.5356792,-4.5056787,-3.7601485
412,-636.54425,66.293396,6.0592494,12.702563,6.4220095,-7.5585384,-5.394147,-9.266118,-1.7569355,-2.3088422,-6.659762,-0.99703634,-3.0009217
413,-614.87933,59.91064,9.424148,13.923054,4.498183,-9.20119,-5.9449754,-4.685841,-1.8403376,-3.9151216,-4.851295,-1.3556862,-3.1135824
414,-633.99426,67.14442,12.98318,13.793379,6.7193847,-6.748972,-4.3841777,-6.21902,-0.25674233,-2.8093908,-4.799061,1.6946061,-0.2978422
415,-623.6655,64.48877,9.647861,15.499124,8.350529,-8.34155,-2.7735417,-8.166468,-1.6029764,-3.3720105,-6.3517575,0.7682755,-0.7311142
416,-495.0955,51.439037,1.2846004,10.163068,-0.38282457,-8.700566,-11.127183,-8.303204,-8.248101,-3.220323,-5.8002467,-2.2533298,-2.8106456
417,-587.86975,49.108124,7.8589783,13.52376,5.656679,-9.805486,-7.321084,-6.18539,-4.9214725,-4.643076,-6.7187157,-2.620511,-4.1160226
418,-525.62756,44.731327,0.7389307,9.323646,1.5806586,-10.045958,-12.070918,-10.962566,-6.328224,-4.6781635,-8.758625,-1.3245416,-4.1804676
419,-579.5389,47.766464,6.3611574,11.449237,2.5850954,-9.405228,-7.873426,-6.841408,-4.3714366,-3.5791287,-8.100029,-0.6015157,-3.1657016
420,-689.16,63.491478,8.351001,22.200523,6.846424,2.5941553,5.505468,-8.571801,2.3734252,-1.3141068,1.9311372,-3.5063493,0.38782644
421,-681.309,68.086784,7.245073,22.409595,6.53043,1.3172054,5.5775557,-7.075163,0.96986085,-1.3727584,0.78717947,-1.8022937,-0.45281187
422,-683.7502,64.03629,11.396648,20.689842,6.460742,2.742,2.6464293,-8.699266,-1.4504158,-2.5664861,-0.27570328,-2.9393847,0.39877504
423,-674.9273,64.995,8.490468,20.959488,5.5015144,4.3652353,3.3235922,-6.854313,-1.4922818,0.10377775,1.729284,-1.6867068,1.6094272
424,-707.1355,72.366684,12.764622,22.146837,8.806736,3.91222,5.3807273,-6.5966444,-0.80471814,-1.2625661,1.1022682,-4.878645,-0.20003568
425,-721.18896,68.12304,13.932331,22.90294,7.1304564,7.210726,2.9490542,-4.7425394,-1.2634683,-0.17179585,-0.006864587,-6.182998,0.39931375
426,-709.223,66.72676,21.193388,22.146042,9.381757,8.224333,4.9171104,-6.5053077,-0.0010090256,0.528333,0.07916789,-3.86557,1.738407
427,-722.8223,69.04655,13.65561,23.764912,10.99112,6.1996484,5.1656885,-7.046569,-0.9800975,-1.1576184,0.66615874,-5.0395727,1.3181753
428,-711.5466,68.183464,11.899669,24.450886,7.4913626,5.044519,6.7412057,-3.412588,-1.9526013,-0.9271186,1.154383,-6.3036866,0.339939
429,-715.2492,67.55207,13.252626,21.252987,6.823007,6.1606364,7.371212,-4.2468266,-0.5253692,-1.0054551,-0.5424553,-6.9177237,-1.3360294
430,-714.75995,64.12716,17.184557,20.687939,8.122873,8.806487,6.2569256,-3.5809195,-2.4417453,-0.7285899,-0.5978961,-5.751888,-1.3191506
431,-713.90393,66.073524,13.9031925,22.200092,6.4607253,6.7686434,3.3886452,-5.7428374,0.80982655,-1.4225729,-1.0187241,-7.4529843,-1.4620467
432,-647.4295,62.51512,-7.3387904,19.049759,6.87852,1.0671616,1.1228675,-6.8878975,1.6543088,-1.8092995,-0.033530936,-2.7265208,-0.87856936
433,-639.75726,55.416172,-8.050559,21.957693,5.6745014,-2.0318456,1.3568029,-5.533028,0.3403922,-0.30783686,-0.29207298,-2.9099944,-0.58959776
434,-657.545,58.888912,0.52719665,19.252401,9.221686,-0.8857538,1.1766137,-7.096462,0.5679354,-1.5174183,-1.7022235,-2.1473796,-2.3465862
435,-628.39716,51.99336,-7.6679564,14.613592,8.48318,-3.5830522,-3.0388868,-9.347826,-0.8730092,-2.5992289,-2.1183155,-1.4473044,-1.9210889
436,-539.10767,50.025642,-21.764471,8.975465,2.356206,-9.230092,-0.55142456,-10.974193,-1.6832957,-2.560207,-7.0585294,-4.1102114,-2.3331583
437,-549.45154,47.36502,-21.176258,16.02478,2.3965158,-6.26567,2.5476954,-5.088585,-0.50740325,-1.804696,-5.0114784,-2.164328,-2.2539184
438,-520.7726,43.168552,-21.623667,11.137411,3.0905008,-10.454341,-3.415762,-12.152662,-3.9105284,-4.477159,-9.3820505,-3.2302687,-4.9013777
439,-542.8576,50.06601,-23.38299,9.492645,1.1381638,-11.274372,-4.15631,-12.766241,-4.7539673,-2.452111,-10.034304,-5.184205,-6.0221157
440,-724.78204,61.678173,15.732794,19.521769,13.801813,7.087087,3.564661,-3.733868,-0.5124193,-0.5559954,0.46775013,-6.666661,2.2371716
441,-733.20184,71.185234,11.907544,23.834288,8.1043625,4.701206,4.922195,-3.871696,1.2059957,-2.2993543,0.33076677,-2.2680378,1.4252485
442,-729.0194,60.69424,15.875196,19.313383,11.620113,7.265046,3.8758953,-7.756745,-2.162083,1.5258541,0.052151915,-1.8603575,-0.5190944
443,-727.1123,71.08316,14.383948,19.590258,11.604345,7.5598097,-0.11977763,-8.328124,-3.052792,2.3291602,2.7172303,-6.891145,1.427829
444,-634.98065,61.30451,-8.46761,16.309229,10.003012,-3.9846914,-5.288989,-17.59728,-2.238246,3.3883219,-7.699707,-4.4228344,-0.55947614
445,-631.7082,57.812443,-4.7680793,16.799044,8.447084,-2.6060805,-2.4903533,-16.6186,-6.3837667,3.01549,-4.969042,-2.9694598,0.41978058
446,-665.13776,59.707844,-1.4546908,16.25248,9.662986,-0.2583217,0.8408054,-11.604824,-3.8791912,5.6113296,-7.578393,-1.2606671,-0.32965285
447,-634.9535,67.461685,-2.7338874,16.784399,9.524965,1.0161097,-3.5929317,-21.77105,-6.954506,8.178747,-7.909748,-4.652177,0.04637289
448,-564.9083,52.950245,-6.261467,11.416176,-1.0419886,-1.8895273,5.585585,-7.4723716,-2.0684123,-2.2479157,-2.630762,-3.4938846,-2.3049874
449,-540.09937,46.547104,-0.75433195,12.6571455,-7.1502833,-3.03948,6.8195276,-4.38149,-3.7700677,-3.975885,-1.3270571,-1.8790677,-1.2788705
450,-600.48724,47.031017,8.274137,11.548358,-0.6383767,0.2964658,7.376605,-5.875467,-4.080995,-2.9187815,-1.8566175,-1.3771701,-1.045593
451,-587.36163,45.87745,8.389754,11.809424,-1.2772157,-2.3637712,6.329959,-6.0487604,-5.474515,-3.3644931,-3.5818057,-3.201615,-2.6246989
452,-471.26663,46.470577,-14.77444,3.951628,-13.223833,-7.1966333,7.1280475,-8.927053,-6.746967,-2.3392935,-2.0426397,-1.2783399,-3.059552
453,-379.10703,28.890377,-19.925072,5.6188865,-12.073044,-9.517401,4.915408,-6.1180363,-5.378599,-3.09871,-4.259966,-3.1825776,-5.551651
454,-491.93314,30.437782,-5.006771,2.7956429,-8.907745,-6.299472,5.4871607,-11.337109,-4.441134,-4.6568556,-3.340318,-2.0803208,-3.1860898
455,-474.65863,34.974876,-7.8410654,6.5271106,-8.792714,-8.476936,6.4577737,-11.620058,-5.671481,-5.5841618,-4.409133,-2.6957407,-3.0544906
456,-532.92,45.628967,-22.667253,6.970665,0.9538114,-7.838814,-2.3293784,-17.412733,-4.323315,-3.7546103,-8.402642,-6.925361,-3.4207437
457,-548.65466,58.78163,-14.799166,11.724485,4.1335597,-0.95412534,4.8882675,-12.001614,-2.8305058,2.385406,-3.6336045,-5.427751,0.75500304
458,-529.5605,54.540417,-17.776009,0.54332924,2.7176974,-5.0714173,-4.7840614,-21.125357,-4.11317,1.4304191,-8.199632,-6.103561,-3.5203378
459,-573.3845,46.025555,-8.298255,6.1559486,4.5107274,-4.0640316,3.082837,-14.608836,-4.1513195,0.40328923,-9.1519,-2.4435458,-3.753566
460,-436.3889,21.43772,-19.716566,7.479822,-5.3042774,-7.254303,-0.145853,-10.44654,-4.1484647,-0.26544243,-3.4223511,-1.6451921,-2.3929613
461,-453.72827,22.898958,-23.200562,7.3787136,-6.2448883,-10.430037,0.5979092,-13.834389,-2.5819862,2.2382298,-4.6719217,-2.5612855,-2.582985
462,-466.06946,25.239483,-17.318617,-1.6439294,-7.511004,-7.3017154,-1.1825243,-13.213493,-8.943508,-1.6089591,-5.273655,-1.4872689,-0.77724016
463,-450.48438,22.4412,-16.805454,3.1870818,-5.4485126,-7.860215,3.2360911,-14.477898,-5.058904,1.4694682,-4.6656837,-0.463408,-2.5039995
464,-679.04144,63.850723,11.626653,16.581396,6.550106,5.3133,3.7073548,-5.2201324,-1.2774266,3.0097353,0.94592935,-2.159777,0.15083241
465,-687.362,75.50693,8.131705,16.38203,3.5802896,4.557482,-0.9242176,-7.4525285,-3.4884815,1.9995013,-2.2486622,-1.8413576,-1.3789867
466,-670.93207,61.362705,16.437283,13.534286,6.9081264,3.2169003,-2.007327,-9.108711,-3.6009145,3.307282,-4.3797774,0.027883282,-2.8779533
467,-688.8927,55.531605,15.822336,14.351619,9.395378,2.1639733,2.5118597,-6.200074,-3.4397318,2.8255613,-0.81296235,2.6384099,-1.7973592
468,-606.0441,51.66493,4.3234606,12.676489,2.444797,0.079387665,-2.5326784,-13.986777,-2.929792,2.087515,-1.1510794,3.429806,0.7572172
469,-646.71576,73.82603,4.4793687,15.857218,3.8982077,-4.9254537,-6.529381,-6.13234,-1.6548511,-1.8626102,-2.7871263,1.3485403,-3.2180076
470,-656.9357,55.203133,13.0415325,14.6502495,6.179487,-1.3852818,-3.034506,-8.001542,-3.0390086,-3.037652,-5.8231006,4.115195,-4.092424
471,-628.549,48.024345,10.876389,12.56086,4.0425634,-3.9776912,-4.972676,-6.6195874,-1.7977246,-0.26153,-4.4332967,5.0075426,-4.0808997
472,-614.64874,50.19229,1.28214,11.378114,5.1047697,3.527598,1.1809161,-12.402118,0.5493035,2.4372883,-1.4212012,-4.1626,1.2470223
473,-613.0856,51.134026,-0.79987854,9.545751,0.95481986,1.3754312,1.829641,-12.379906,-0.23482186,-1.4683867,-3.1620173,-5.826908,-1.0191491
474,-587.43274,45.230328,1.6980263,7.53199,3.658774,1.0477082,0.5966964,-12.097892,-0.71934277,-0.58157134,-3.7340305,-4.570142,-3.4967709
475,-625.8601,52.24377,8.082427,12.283438,3.1159892,-0.10246307,3.539299,-10.120823,-2.3158562,-1.4129827,-2.368508,-5.620445,-3.0686665
476,-553.65796,47.57052,-8.778962,8.158737,-0.65324956,-0.30632797,-0.55643624,-14.879384,-3.173006,1.7358681,-4.4575806,-5.6260185,-0.89392585
477,-552.5807,49.645916,-5.0027084,6.6294646,-1.9240668,-1.3176485,1.3824631,-14.859274,-2.5580564,-0.01111803,-4.2499886,-5.3792977,-2.3017082
478,-574.68524,44.678677,-2.8595135,2.3980472,-3.9054759,-1.7200828,3.7614071,-11.704197,-4.128586,-2.504306,-0.89448684,-4.5418286,-3.1474583
479,-565.54315,42.149334,0.817424,4.3953724,-0.76493925,0.1995709,1.148602,-14.869736,-5.112914,-3.2277913,-3.4473739,-6.9245152,-4.3624964
480,-737.7586,91.70105,21.95799,32.598816,22.041538,9.956925,5.017789,6.1643004,6.6713643,7.0701075,-0.4463527,8.942625,5.835646
481,-774.7406,78.35418,13.858586,21.511837,12.893429,5.2356234,0.86732906,-1.1636837,4.8474836,2.9832587,-6.1212087,6.9723425,1.9628086
482,-764.0911,66.744965,15.636298,20.959093,12.471323,7.2467337,-0.4487864,-3.903886,-0.8419612,2.2319434,-5.965925,2.704526,-0.3602368
483,-760.48016,71.59457,12.792191,21.497545,11.446602,4.3912587,0.9665122,-3.261022,-0.23578633,2.1909997,-5.3161693,3.687659,0.04173911
484,-761.05145,71.27443,14.134603,20.298006,16.195505,6.7455044,-3.708659,-1.6975912,3.1984694,2.4401605,-4.238424,4.546635,-0.9196359
485,-712.1654,64.97321,0.84611386,29.848776,14.655838,1.227035,-7.983039,-4.292412,4.6474285,4.5406437,-7.6324897,5.7408185,-0.5389097
486,-676.2662,65.7006,8.359684,22.36889,7.7161574,-1.5988165,-3.8577902,-2.0015008,-0.61831176,2.8958442,-5.6216555,6.491168,-2.211448
487,-747.3504,70.608086,17.069557,23.678473,15.2827215,10.804494,-0.71697307,-2.3790877,1.0569993,7.181448,-3.600003,5.8804345,0.7398615
488,-802.10156,63.706646,20.927673,23.433184,15.429921,10.710312,-2.1207793,-2.5160692,6.970271,6.297864,-1.1810837,9.309375,1.1726223
489,-776.47723,79.81386,24.928413,34.313812,20.339405,14.28805,-2.1053586,-0.7978008,5.1686997,3.530404,-2.900247,9.758103,-1.4188318
490,-701.4908,82.511055,15.394388,30.845804,17.235605,5.543559,-3.1752849,-3.9023535,2.486237,5.6850333,-3.63928,7.37379,-1.9976223
491,-752.713,73.30861,15.784312,21.179823,11.996756,9.8709135,-2.6834595,-3.1705704,-0.6231983,3.1636157,-7.862445,5.0476656,0.15126728
492,-698.18744,96.94564,11.083047,18.892212,20.4531,5.172151,-4.5721016,-5.0692816,-10.943861,-1.0939916,-2.450133,0.111407384,1.3135533
493,-664.8177,77.13141,0.960087,16.091148,18.618793,0.63615465,-4.454123,-3.7445898,-2.7591252,3.6479473,-2.270012,-1.3516335,-1.2607147
494,-706.3538,68.5612,5.284003,15.2723055,16.413813,4.905703,-4.971108,-4.27954,-3.7855566,3.5156796,-6.6584625,0.8115807,-0.8074774
495,-650.6446,66.7319,-4.8394456,14.845885,13.174824,1.1352776,-5.1054606,-10.930479,-8.2096195,3.705498,-5.0144053,-4.7857947,1.1717454
496,-481.12634,57.019165,-17.853668,2.8079658,7.1610055,-12.487417,-15.399348,-7.5989666,-14.85357,-1.5578781,-1.6507523,-4.206446,-5.271165
497,-476.58368,79.55946,-18.528435,4.654263,9.091844,-16.352797,-17.647537,-6.857433,-18.774624,-4.6138024,-2.3247743,-6.693838,-5.243766
498,-464.71054,39.12824,-14.67405,5.733644,7.67933,-6.524719,-11.221359,-5.4784136,-14.92509,0.18816887,-6.6683936,-2.8797555,-2.5190084
499,-506.10583,60.932034,-9.227389,6.4199734,9.9741955,-3.845638,-10.148639,-10.549649,-15.961251,-1.2525758,-4.510055,-3.6715562,-0.8035126
500,-804.4482,74.74919,12.226543,25.10516,18.82691,12.21284,0.33210742,-7.1084905,-1.9083661,4.7727356,-0.11680051,2.5692468,2.8764727
501,-822.7372,56.765507,9.812576,18.857986,12.110459,8.890326,-4.121513,-6.119111,-0.2959756,1.0159912,-0.31629738,1.4893814,1.6402781
502,-793.38135,54.717957,12.881171,19.075048,10.896249,12.615973,0.2541872,-6.723887,-2.867042,2.363591,-1.7263497,-0.8989428,2.5761998
503,-818.73566,66.48216,22.043465,26.333769,15.864121,15.545545,2.8535457,-4.793916,-0.23649397,7.929606,-0.47013274,3.5604074,3.7072468
504,-708.57886,84.92933,5.769473,24.56903,17.60075,5.769691,-8.899607,-7.5633135,-9.427396,-1.462439,-0.85897684,-8.066518,-0.40467295
505,-691.86694,73.42836,0.95599097,24.56137,19.581749,4.3795156,-11.479112,-5.2865562,-6.237947,-1.3237646,-3.6111052,-8.304362,-3.460992
506,-708.7323,72.15442,3.4133418,22.573547,15.4833765,6.3943315,-10.151653,-8.076534,-8.835417,0.40451464,-4.2176733,-10.076186,-4.111789
507,-700.7739,82.57378,8.834333,29.199839,18.496847,7.47132,-5.9048033,-8.672524,-8.912227,1.4739504,-3.6988752,-11.184173,-1.4890119
508,-712.46954,72.34919,0.90889513,20.684986,20.174145,3.190422,-3.4437332,-3.0992508,-5.6975355,2.65844,0.5433058,-2.6216202,2.1012068
509,-675.1685,68.49608,0.59449905,19.064976,19.796816,5.724146,-2.418727,-3.8355107,-3.1989546,3.361581,-0.5776569,-1.0114485,3.316981
510,-585.994,58.571384,-9.073507,13.255559,17.695583,-1.2266108,-1.6313146,-6.109191,-11.9766865,0.9135045,0.5080979,-4.4734526,1.3667555
511,-639.474,64.75258,-2.5522301,17.127996,19.72698,0.9585823,-1.7890679,-5.2908115,-8.208039,2.3691943,-1.7397455,-5.237531,2.2379775
512,-361.66592,49.033447,-17.969337,4.656902,3.045399,-9.262534,-7.86915,-2.8516552,-6.0611253,0.1492437,0.29286322,-0.046863556,-0.23813792
513,-372.3323,51.193718,-20.227938,3.504002,1.7760098,-9.785251,-7.031343,-6.0629563,-7.226317,-1.1940565,-0.060832392,0.2173372,-2.4776442
514,-349.12988,45.136234,-16.511982,1.5531847,-0.9877499,-10.56746,-11.101478,-5.109969,-4.3451953,-4.4146395,0.3810122,0.65452164,-0.7557671
515,-349.8971,43.33046,-18.259544,-1.0022855,-2.5309541,-8.07215,-5.900646,-6.902966,-2.0302198,-2.800611,1.5063895,0.6384729,-2.003618
516,-803.557,58.16117,9.2130575,20.26796,14.116545,6.9507895,-0.12400311,-0.8605068,3.300648,2.6544747,-2.2552257,4.5700746,0.8529964
517,-768.03516,57.195885,9.962249,22.614315,14.198446,6.406349,-1.2176188,-4.0083456,2.4339688,3.858802,-0.48961282,2.987654,-0.13815486
518,-768.54584,61.11398,17.298635,23.350235,15.639024,12.081017,2.5948114,-1.5537688,3.8437881,6.73839,-0.399281,7.16883,2.668484
519,-797.8702,53.838192,15.270619,23.820667,10.596529,7.0333443,0.6988168,-4.95373,-1.0329821,3.133988,-0.57451487,3.6788712,-0.89900637
520,-589.5374,75.17898,-3.6738586,23.101347,19.382227,-4.653794,-10.22865,2.008193,-6.361956,-4.3863454,-1.7717981,-4.626407,-5.994607
521,-695.0325,56.274998,3.4722269,24.200285,16.96359,2.7963305,-3.810327,2.0799131,-1.022899,-0.79375625,-1.4776447,-2.0883439,-7.2925706
522,-559.93964,49.6461,-0.30270037,12.850777,8.9876375,-4.5206585,-8.220655,0.73101485,-9.888084,-4.8281894,-3.451479,-8.016089,-4.868441
523,-527.4898,57.654114,-1.4405926,12.35881,11.284112,-4.1221333,-8.428206,-1.286478,-11.22834,-3.074143,-1.5081153,-11.247451,-5.372345
524,-723.5656,83.47518,-5.2296076,18.431715,12.256577,-0.13331531,-7.5154166,-6.98107,0.80200446,-1.1123416,-3.2859974,-1.0300621,-1.0315186
525,-730.4356,77.66001,-6.656961,20.400991,13.098895,-3.4612553,-7.629154,-6.673421,-0.52936035,0.61420715,-3.0751245,-1.3381469,-1.1413585
526,-760.42395,69.06643,6.5845513,24.452536,11.46524,3.5684211,-1.0393125,-2.6881537,-2.9411213,-2.149079,-0.20718373,-2.5818164,1.5435914
527,-679.6585,71.99975,-1.7019155,28.37991,12.16615,1.7717862,-8.160479,-12.631838,3.0929835,-0.5825598,-3.117051,0.20376594,0.38321972
528,-700.6704,74.24903,1.1294274,17.7177,9.934775,-4.4980197,-1.3562328,-1.8720894,-1.9159114,-5.668087,-5.4139233,-3.5778723,1.1999104
529,-660.7283,74.9471,-0.5070478,21.758793,11.251091,-4.2566957,-2.4843607,0.8912654,-4.311981,-3.6075137,-3.8620014,-3.5428815,0.90784377
530,-653.81604,74.43424,-4.287365,22.177103,11.262054,-1.7048789,0.0014121316,-3.98737,-4.2909584,-3.223451,-3.2168956,-4.477076,-1.5672317
531,-639.8447,86.569115,-7.66459,16.750153,13.00303,-5.357715,-1.6136881,-2.6691093,-6.4205284,-0.84843296,-1.1540666,-6.4227233,-1.8655349
532,-762.6719,78.7083,16.168457,22.377941,17.87709,9.014831,2.5302699,2.303681,4.090845,4.1568832,-1.1623288,6.103812,2.132612
533,-763.0455,72.11046,7.5677304,19.255722,14.594425,-0.38215616,-1.3320502,-2.5220232,2.6471052,-0.8266859,-4.1082535,1.5098019,-1.3773236
534,-728.40686,79.83649,13.983668,26.020462,17.51907,6.3984175,2.8384213,-0.24358618,3.7591405,2.5437303,-3.511709,4.6589155,1.0386088
535,-748.65814,73.06794,6.70406,18.333889,12.158493,0.70749044,-2.6123087,-4.9266634,-3.9416409,-0.77387905,-5.44549,-0.29970995,-1.2260617
536,-635.14764,52.915707,3.443139,14.124011,7.9032793,-3.9839606,-3.017945,-2.6985474,-1.9585896,-3.081782,-4.9023986,-1.285937,-3.077272
537,-702.4216,77.228485,14.189866,24.92744,17.686613,1.4579245,-0.95280576,-0.48493183,4.5019765,0.31041723,-0.7370787,3.7564108,0.2466778
538,-727.3228,66.45565,13.08537,19.672142,10.888141,4.464675,-1.9184691,-1.5555042,-1.5518289,-4.249408,-4.3341722,-0.5693648,-3.567274
539,-714.2126,66.57248,7.636804,21.886362,11.9468,0.38388744,-1.2005903,-1.7726178,-1.8791498,-1.6196804,-5.3584123,-0.2796581,-3.2172391
540,-571.382,52.00215,0.23985729,5.169604,4.6629186,-3.1141024,-7.127874,-7.308942,-4.319267,-0.94451296,-6.4960656,-2.9185505,-0.4091774
541,-549.6917,56.62553,1.5152525,9.871671,-0.9230253,-7.6451826,-10.460063,-12.103114,-5.4865947,-0.05246744,-5.318369,-3.252754,0.5303209
542,-541.43634,51.80438,-2.374637,4.3270817,3.746866,-7.3051877,-11.894205,-16.426605,-5.8675456,1.2475977,-7.2223244,-4.5330205,-1.1263022
543,-598.92474,52.08633,10.365252,13.909922,5.0582356,0.5119869,-4.8728743,-8.104359,-3.687806,0.69697964,-5.0253596,-3.2676656,-0.191226
544,-531.6454,57.571327,-9.548341,16.837719,-3.0944045,-9.777914,-7.7019773,-18.24422,-9.326121,-4.908628,5.0612793,-5.5925055,-2.7878506
545,-571.7931,56.882275,-3.7283325,11.549717,3.2911646,-3.3767152,-5.5216904,-10.247101,-0.7354462,-1.0098864,-4.786537,-3.0455348,-0.03880728
546,-535.3289,45.39001,-4.5432835,12.642731,-2.6288064,-8.79582,-4.211023,-19.576794,-6.761145,-2.4367008,-5.024091,-6.022084,-1.5800917
547,-540.55414,51.782837,-0.9785469,9.926392,0.15024129,-12.898447,-6.5884347,-15.95072,-5.4021435,-0.92135966,-6.659785,-5.029444,-1.1251142
548,-555.72943,57.29149,-7.5714097,6.8194942,6.2082353,-7.1228275,-13.08851,-19.083523,-4.996962,0.5212778,-2.8472092,-3.3912618,1.0463109
549,-557.6709,59.004402,-3.501355,1.610467,2.773704,-4.58199,-11.269396,-17.808783,-7.463893,1.1699364,0.041275688,-2.5712821,-3.5133739
550,-566.4786,56.3465,-1.5222217,11.445676,2.7039144,-7.0888553,-4.9647512,-15.356469,-4.912141,-1.573743,-5.0857186,-5.7977324,-2.2907913
551,-609.4337,61.67444,6.222135,11.250716,6.1953664,0.8115582,-3.3453138,-8.498238,-2.6882248,-1.2253922,-3.983739,-5.204994,-3.819544
552,-504.5685,47.210754,-13.373686,4.3429966,3.2367582,-7.7228875,-4.897778,-13.730925,-6.869737,-1.3632659,-5.882009,-4.151636,-3.093303
553,-499.81458,46.448856,-10.837826,4.436974,1.7646488,-9.260052,-8.570982,-15.01621,-8.573403,0.33894083,-8.942933,-6.481898,-1.8619422
554,-508.17755,41.460255,-21.498178,5.9435782,-0.7996583,-9.986516,-14.10417,-18.742298,-4.9643426,-0.42191654,-11.885173,-4.9764953,-0.68917793
555,-510.5498,52.803085,-11.452152,6.367244,-3.8612573,-13.127333,-9.907166,-19.36895,-8.676904,1.0268124,-11.409908,-4.388609,-1.291952
556,-368.971,35.7742,-31.029583,-1.4090163,-4.4774904,-21.68339,-11.093048,-20.3477,-17.057114,1.3080359,-15.019623,-9.828567,-2.2231226
557,-389.50662,32.819843,-26.780355,-0.6733528,-0.2518995,-16.850592,-12.764047,-18.492342,-14.931576,0.7757167,-12.429054,-10.642916,-0.00048248342
558,-350.65256,22.613714,-24.537485,-1.0684712,-6.5061884,-15.625878,-11.693091,-16.132162,-16.734894,-1.9855138,-12.766948,-11.449246,0.50466084
559,-358.90125,27.535181,-31.962467,-0.36311448,-2.448176,-18.23086,-10.627407,-17.785187,-17.73653,1.1171312,-14.733572,-8.287955,-1.5086503
560,-625.2487,57.48581,2.655397,14.416703,6.8946824,-3.411438,-0.43484038,-12.172927,-2.5254445,-0.45405132,-4.3873153,-4.540522,1.4335067
561,-599.1757,63.982143,2.415955,9.255474,4.669684,-2.6097593,-5.1492877,-16.737452,-3.6940508,3.7170963,-2.6698074,-4.715375,0.61740214
562,-614.9967,65.77729,11.100345,14.715131,6.7024517,-3.3193698,-5.0434666,-15.668362,-3.8428304,-0.42481896,-7.6066895,-1.9414661,2.1300604
563,-617.28754,69.173065,12.7339735,7.9743505,3.381661,0.016894272,-6.168879,-13.245247,-0.6915994,0.4964025,-7.5112433,-2.4346232,1.1850977
564,-515.6789,56.442783,-8.761332,14.13161,8.331362,-11.135428,-5.8541155,-18.03782,-5.704611,-1.1189396,-8.784575,-2.8677897,1.1707468
565,-548.118,62.832138,-12.397731,14.755634,9.321311,-10.15891,-12.803678,-25.204638,-5.1352525,3.276742,-6.274235,-2.367391,2.0933795
566,-597.5862,55.379177,13.442137,15.541101,6.0584784,-1.3925292,-7.597075,-14.7811165,-1.3538692,-0.48245868,-7.4021163,-1.2247996,1.7928221
567,-583.8257,52.43445,6.123773,16.678576,5.150655,-0.67995495,-4.4190865,-16.738937,-3.3721979,-3.683744,-9.4383955,-1.868059,-2.0549345
568,-518.2838,68.48586,-9.943721,11.303438,-2.5829144,-9.455726,-10.734489,-20.5555,-7.468078,-1.9262786,-4.2146006,-3.9697611,3.1706767
569,-468.6393,59.66842,-20.138079,7.1087484,-5.4913654,-9.166763,-6.6897354,-16.227455,-7.3113074,-1.7222232,-4.2760344,-5.876645,-1.8095379
570,-501.3126,60.86401,-9.3776245,3.5199926,-1.775321,-4.208914,-10.812033,-16.314167,-6.346751,-0.60314745,-7.6852784,0.28657645,-0.27572745
571,-505.82498,64.863106,-13.799237,9.80618,-4.0070925,-4.7443767,-9.789073,-19.76545,-1.1070582,-2.66136,-6.1558094,-0.35686436,-2.6246765
572,-354.26566,40.193707,-21.297432,4.760324,-9.576828,-12.500668,-7.6564536,-13.9848175,-7.5631237,-3.7926717,-8.452634,-5.365898,-4.1031766
573,-371.86716,43.723312,-25.273563,-3.1284657,-13.085105,-11.712301,-8.095302,-11.312628,-14.43049,-4.6569095,-7.9266357,-8.266139,-8.006007
574,-393.51218,37.816788,-15.1830015,-1.6139903,-11.203367,-11.281826,-8.465922,-12.00778,-13.907611,-4.7969093,-7.808285,-6.77449,-6.737676
575,-388.4225,34.102715,-20.510456,-0.07708928,-15.108738,-11.133807,-10.015773,-12.520546,-12.692132,-5.0146327,-8.877505,-5.72095,-7.264971
576,-535.55975,54.27643,-10.122787,5.8856936,5.2423706,-5.66516,-14.137189,-21.541687,-5.550773,6.2301064,-5.3825927,-2.9967594,3.1757226
577,-608.54755,56.206894,2.7529898,8.5370035,3.1182675,2.450969,-5.810445,-12.334111,0.7062924,5.2087545,-3.639379,0.40704313,0.29689515
